date,rain
2021-07-01,0
2021-07-02,4.8
2021-07-03,0
2021-07-04,0.6
2021-07-05,0.2
2021-07-06,2.4
2021-07-07,1
2021-07-08,26.6
2021-07-09,20.8
2021-07-10,18.4
2021-07-11,1.6
2021-07-12,0.4
2021-07-13,6.4
2021-07-14,2.6
2021-07-15,1.6
2021-07-16,3.8
2021-07-17,41.8
2021-07-18,9.8
2021-07-19,70.4
2021-07-20,7.6
2021-07-21,16.4
2021-07-22,31
2021-07-23,3.2
2021-07-24,30.6
2021-07-25,47.6
2021-07-26,28.8
2021-07-27,17.6
2021-07-28,24.8
2021-07-29,0.2
2021-07-30,18.6
2021-07-31,7.2
