date,rain
2021-07-01,4
2021-07-02,0
2021-07-03,0.8
2021-07-04,0
2021-07-05,0
2021-07-06,12.6
2021-07-07,3.4
2021-07-08,10.4
2021-07-09,3.6
2021-07-10,23.2
2021-07-11,0.2
2021-07-12,0
2021-07-13,0
2021-07-14,1.4
2021-07-15,1.2
2021-07-16,0.2
2021-07-17,0
2021-07-18,8.6
2021-07-19,4.4
2021-07-20,3.8
2021-07-21,18.6
2021-07-22,10
2021-07-23,34
2021-07-24,6.2
2021-07-25,20.8
2021-07-26,0
2021-07-27,0.8
2021-07-28,0
2021-07-29,0
2021-07-30,0
2021-07-31,0
