date,time,press
2023-01-01,00:00,841.5
2023-01-01,01:00,812.6
2023-01-01,02:00,807.2
2023-01-01,03:00,-
2023-01-01,04:00,-
2023-01-01,05:00,-
2023-01-01,06:00,-
2023-01-01,07:00,-
2023-01-01,08:00,-
2023-01-01,09:00,848.7
2023-01-01,10:00,817.5
2023-01-01,11:00,812.5
2023-01-01,12:00,-
2023-01-01,13:00,-
2023-01-01,14:00,-
2023-01-01,15:00,-
2023-01-01,16:00,-
2023-01-01,17:00,-
2023-01-01,18:00,830.2
2023-01-01,19:00,858.6
2023-01-01,20:00,866.7
2023-01-01,21:00,867.2
2023-01-01,22:00,840.9
2023-01-01,23:00,817.9
2023-01-02,00:00,-
2023-01-02,01:00,-
2023-01-02,02:00,-
2023-01-02,03:00,-
2023-01-02,04:00,-
2023-01-02,05:00,-
2023-01-02,06:00,-
2023-01-02,07:00,-
2023-01-02,08:00,-
2023-01-02,09:00,857.7
2023-01-02,10:00,820.6
2023-01-02,11:00,827
2023-01-02,12:00,806.3
2023-01-02,13:00,-
2023-01-02,14:00,-
2023-01-02,15:00,-
2023-01-02,16:00,-
2023-01-02,17:00,-
2023-01-02,18:00,832.3
2023-01-02,19:00,861.6
2023-01-02,20:00,869.8
2023-01-02,21:00,873.7
2023-01-02,22:00,866.8
2023-01-02,23:00,826.3
2023-01-03,00:00,801
2023-01-03,01:00,813.4
2023-01-03,02:00,811.5
2023-01-03,03:00,-
2023-01-03,04:00,-
2023-01-03,05:00,-
2023-01-03,06:00,826.5
2023-01-03,07:00,852.5
2023-01-03,08:00,876.7
2023-01-03,09:00,878.5
2023-01-03,10:00,852
2023-01-03,11:00,822.1
2023-01-03,12:00,810.4
2023-01-03,13:00,-
2023-01-03,14:00,-
2023-01-03,15:00,-
2023-01-03,16:00,-
2023-01-03,17:00,805.1
2023-01-03,18:00,819.7
2023-01-03,19:00,836.3
2023-01-03,20:00,840.9
2023-01-03,21:00,843.9
2023-01-03,22:00,845
2023-01-03,23:00,843.7
2023-01-04,00:00,840.4
2023-01-04,01:00,840.6
2023-01-04,02:00,847.1
2023-01-04,03:00,853.1
2023-01-04,04:00,854.5
2023-01-04,05:00,857.8
2023-01-04,06:00,863.7
2023-01-04,07:00,868.5
2023-01-04,08:00,867.4
2023-01-04,09:00,859.7
2023-01-04,10:00,820.2
2023-01-04,11:00,815.1
2023-01-04,12:00,-
2023-01-04,13:00,-
2023-01-04,14:00,-
2023-01-04,15:00,-
2023-01-04,16:00,-
