date,rain
2022-10-01,0
2022-10-02,4.2
2022-10-03,40
2022-10-04,3.2
2022-10-05,32
2022-10-06,12
2022-10-07,5
2022-10-08,15.4
2022-10-09,93.6
2022-10-10,16.8
2022-10-11,5.8
2022-10-12,0
2022-10-13,0
2022-10-14,0
2022-10-15,0.2
2022-10-16,0.2
2022-10-17,0
2022-10-18,0
2022-10-19,0
2022-10-20,0
2022-10-21,10
2022-10-22,0
2022-10-23,0
2022-10-24,0
2022-10-25,0
2022-10-26,16.4
2022-10-27,0
2022-10-28,0.2
2022-10-29,0
2022-10-30,0
2022-10-31,0
