date,rain
2019-09-01,6
2019-09-02,3.6
2019-09-03,18.6
2019-09-04,0
2019-09-05,11.4
2019-09-06,1.2
2019-09-07,0
2019-09-08,17
2019-09-09,0
2019-09-10,0.6
2019-09-11,20
2019-09-12,0
2019-09-13,0
2019-09-14,3.2
2019-09-15,0
2019-09-16,-
2019-09-17,-
2019-09-18,-
2019-09-19,-
2019-09-20,-
2019-09-21,-
2019-09-22,-
2019-09-23,-
2019-09-24,-
2019-09-25,-
2019-09-26,-
2019-09-27,-
2019-09-28,-
2019-09-29,-
2019-09-30,-
