date,time,press
2023-03-01,00:00,973.9
2023-03-01,01:00,980.2
2023-03-01,02:00,952.8
2023-03-01,03:00,955.7
2023-03-01,04:00,942.5
2023-03-01,05:00,946.9
2023-03-01,06:00,946.4
2023-03-01,07:00,932.3
2023-03-01,08:00,938.8
2023-03-01,09:00,943.6
2023-03-01,10:00,933.8
2023-03-01,11:00,925.5
2023-03-01,12:00,-
2023-03-01,13:00,-
2023-03-01,14:00,-
2023-03-01,15:00,-
2023-03-01,16:00,-
2023-03-01,17:00,-
2023-03-01,18:00,-
2023-03-01,19:00,-
2023-03-01,20:00,946.4
2023-03-01,21:00,944.4
2023-03-01,22:00,945.6
2023-03-01,23:00,951.5
2023-03-02,00:00,943.7
2023-03-02,01:00,933.7
2023-03-02,02:00,949.3
2023-03-02,03:00,948.5
2023-03-02,04:00,935.8
2023-03-02,05:00,944.9
2023-03-02,06:00,937.2
2023-03-02,07:00,949.4
2023-03-02,08:00,936.4
2023-03-02,09:00,909.4
2023-03-02,10:00,953.3
2023-03-02,11:00,878.3
2023-03-02,12:00,885.5
2023-03-02,13:00,876.2
2023-03-02,14:00,869.6
2023-03-02,15:00,-
2023-03-02,16:00,-
2023-03-02,17:00,-
2023-03-02,18:00,-
2023-03-02,19:00,917.3
2023-03-02,20:00,943.8
2023-03-02,21:00,952.6
2023-03-02,22:00,956.8
2023-03-02,23:00,941.4
2023-03-03,00:00,947.4
2023-03-03,01:00,929.7
2023-03-03,02:00,930
2023-03-03,03:00,937.3
2023-03-03,04:00,935.3
2023-03-03,05:00,930.5
2023-03-03,06:00,941.3
2023-03-03,07:00,944.3
2023-03-03,08:00,961.6
2023-03-03,09:00,954
2023-03-03,10:00,957.5
2023-03-03,11:00,-
2023-03-03,12:00,-
2023-03-03,13:00,-
2023-03-03,14:00,-
2023-03-03,15:00,-
2023-03-03,16:00,-
2023-03-03,17:00,-
2023-03-03,18:00,-
2023-03-03,19:00,879.6
2023-03-03,20:00,929.5
2023-03-03,21:00,940.7
2023-03-03,22:00,952.7
2023-03-03,23:00,952.3
2023-03-04,00:00,927.7
2023-03-04,01:00,931.7
2023-03-04,02:00,919.9
2023-03-04,03:00,919.4
2023-03-04,04:00,919
2023-03-04,05:00,914.4
2023-03-04,06:00,926.9
2023-03-04,07:00,930.2
2023-03-04,08:00,934.8
2023-03-04,09:00,941.1
2023-03-04,10:00,933.5
2023-03-04,11:00,910.8
2023-03-04,12:00,886.2
2023-03-04,13:00,-
2023-03-04,14:00,-
2023-03-04,15:00,-
2023-03-04,16:00,-
2023-03-04,17:00,-
2023-03-04,18:00,-
2023-03-04,19:00,935.6
2023-03-04,20:00,946.2
2023-03-04,21:00,941.5
2023-03-04,22:00,944.8
2023-03-04,23:00,951.6
2023-03-05,00:00,922.6
2023-03-05,01:00,967.6
2023-03-05,02:00,966.1
2023-03-05,03:00,965.9
2023-03-05,04:00,969.6
2023-03-05,05:00,967.4
2023-03-05,06:00,955
2023-03-05,07:00,966.4
2023-03-05,08:00,962.1
2023-03-05,09:00,-
2023-03-05,10:00,896.7
2023-03-05,11:00,947.6
2023-03-05,12:00,905.9
2023-03-05,13:00,920.4
2023-03-05,14:00,911.5
2023-03-05,15:00,-
2023-03-05,16:00,-
2023-03-05,17:00,-
2023-03-05,18:00,-
2023-03-05,19:00,924.6
2023-03-05,20:00,951.8
2023-03-05,21:00,948.4
2023-03-05,22:00,959.1
2023-03-05,23:00,942.5
2023-03-06,00:00,939.8
2023-03-06,01:00,940.7
2023-03-06,02:00,930.7
2023-03-06,03:00,888.4
2023-03-06,04:00,937.3
2023-03-06,05:00,920
2023-03-06,06:00,859.8
2023-03-06,07:00,932.5
2023-03-06,08:00,944.7
2023-03-06,09:00,959.5
2023-03-06,10:00,956.4
2023-03-06,11:00,885.4
2023-03-06,12:00,-
2023-03-06,13:00,877
2023-03-06,14:00,-
2023-03-06,15:00,-
2023-03-06,16:00,-
2023-03-06,17:00,-
2023-03-06,18:00,-
2023-03-06,19:00,912.2
2023-03-06,20:00,943.3
2023-03-06,21:00,937.9
2023-03-06,22:00,954.5
2023-03-06,23:00,952.4
2023-03-07,00:00,946.6
2023-03-07,01:00,927.4
2023-03-07,02:00,902.4
2023-03-07,03:00,919.5
2023-03-07,04:00,915.8
2023-03-07,05:00,920.1
2023-03-07,06:00,912.2
2023-03-07,07:00,884.3
2023-03-07,08:00,880.5
2023-03-07,09:00,921.3
2023-03-07,10:00,884.3
2023-03-07,11:00,-
2023-03-07,12:00,-
2023-03-07,13:00,-
2023-03-07,14:00,-
2023-03-07,15:00,-
2023-03-07,16:00,-
2023-03-07,17:00,-
2023-03-07,18:00,-
2023-03-07,19:00,-
2023-03-07,20:00,-
2023-03-07,21:00,861.9
2023-03-07,22:00,869.4
2023-03-07,23:00,905
2023-03-08,00:00,924.7
2023-03-08,01:00,938.3
2023-03-08,02:00,944.1
2023-03-08,03:00,952.7
2023-03-08,04:00,949.3
2023-03-08,05:00,941.4
2023-03-08,06:00,942.1
2023-03-08,07:00,955.7
2023-03-08,08:00,959.2
2023-03-08,09:00,966.6
2023-03-08,10:00,965.1
2023-03-08,11:00,959.4
2023-03-08,12:00,937.3
2023-03-08,13:00,873.8
2023-03-08,14:00,-
2023-03-08,15:00,800.3
2023-03-08,16:00,-
2023-03-08,17:00,-
2023-03-08,18:00,-
2023-03-08,19:00,916.5
2023-03-08,20:00,938.4
2023-03-08,21:00,960.7
2023-03-08,22:00,972.4
2023-03-08,23:00,983.4
2023-03-09,00:00,978.1
2023-03-09,01:00,980.9
2023-03-09,02:00,971.4
2023-03-09,03:00,967.9
2023-03-09,04:00,964.2
2023-03-09,05:00,974
2023-03-09,06:00,973.7
2023-03-09,07:00,974.8
2023-03-09,08:00,977.8
2023-03-09,09:00,977.7
2023-03-09,10:00,982.7
2023-03-09,11:00,984.1
2023-03-09,12:00,976.4
2023-03-09,13:00,970.9
2023-03-09,14:00,972
2023-03-09,15:00,-
2023-03-09,16:00,-
2023-03-09,17:00,-
2023-03-09,18:00,-
2023-03-09,19:00,888.5
2023-03-09,20:00,942.7
2023-03-09,21:00,969.2
2023-03-09,22:00,977.8
2023-03-09,23:00,980.1
2023-03-10,00:00,981
2023-03-10,01:00,981
2023-03-10,02:00,979.8
2023-03-10,03:00,976.8
2023-03-10,04:00,979.6
2023-03-10,05:00,976.1
2023-03-10,06:00,977.8
2023-03-10,07:00,981.8
2023-03-10,08:00,985.2
2023-03-10,09:00,981.6
2023-03-10,10:00,976
2023-03-10,11:00,968.9
2023-03-10,12:00,954.8
2023-03-10,13:00,965.3
2023-03-10,14:00,962.5
2023-03-10,15:00,922.4
2023-03-10,16:00,-
2023-03-10,17:00,942.4
2023-03-10,18:00,939.2
2023-03-10,19:00,969.8
2023-03-10,20:00,971.6
2023-03-10,21:00,981.4
2023-03-10,22:00,972.4
2023-03-10,23:00,981.6
2023-03-11,00:00,972.8
2023-03-11,01:00,971.3
2023-03-11,02:00,973.7
2023-03-11,03:00,973.5
2023-03-11,04:00,968.2
2023-03-11,05:00,946.6
2023-03-11,06:00,912.5
2023-03-11,07:00,867.7
2023-03-11,08:00,-
2023-03-11,09:00,883.4
2023-03-11,10:00,887.5
2023-03-11,11:00,907.7
2023-03-11,12:00,872.7
2023-03-11,13:00,-
2023-03-11,14:00,877.6
2023-03-11,15:00,-
2023-03-11,16:00,871.5
2023-03-11,17:00,868.7
2023-03-11,18:00,927.9
2023-03-11,19:00,933.4
2023-03-11,20:00,935.9
2023-03-11,21:00,932.1
2023-03-11,22:00,934.9
2023-03-11,23:00,930.8
