date,rain
2022-09-01,0
2022-09-02,0
2022-09-03,0
2022-09-04,0
2022-09-05,3
2022-09-06,4.8
2022-09-07,4
2022-09-08,14
2022-09-09,4.4
2022-09-10,34.6
2022-09-11,2.4
2022-09-12,1.4
2022-09-13,19
2022-09-14,0
2022-09-15,0
2022-09-16,0
2022-09-17,1.6
2022-09-18,1.6
2022-09-19,0
2022-09-20,22.6
2022-09-21,2
2022-09-22,4.2
2022-09-23,15.6
2022-09-24,11.2
2022-09-25,1.4
2022-09-26,11.2
2022-09-27,1
2022-09-28,0
2022-09-29,72.2
2022-09-30,5.4
