date,rain
2023-09-01,33.2
2023-09-02,3
2023-09-03,0
2023-09-04,6.4
2023-09-05,4.8
2023-09-06,4.4
2023-09-07,4.6
2023-09-08,27.6
2023-09-09,10.2
2023-09-10,1.4
2023-09-11,1.2
2023-09-12,14.6
2023-09-13,8.4
2023-09-14,18.8
2023-09-15,7.4
2023-09-16,24.4
2023-09-17,11.6
2023-09-18,16.2
2023-09-19,0.2
2023-09-20,0.2
2023-09-21,0.2
2023-09-22,1.6
2023-09-23,0
2023-09-24,0
2023-09-25,0.2
2023-09-26,8.2
2023-09-27,4.2
2023-09-28,9.6
2023-09-29,9.4
2023-09-30,5.6
