date,rain
2019-10-01,5.2
2019-10-02,15.4
2019-10-03,-
2019-10-04,2.2
2019-10-05,2.2
2019-10-06,1.6
2019-10-07,1
2019-10-08,16.2
2019-10-09,0.2
2019-10-10,12.6
2019-10-11,0
2019-10-12,0
2019-10-13,0
2019-10-14,0
2019-10-15,11
2019-10-16,22
2019-10-17,2.8
2019-10-18,9
2019-10-19,1.4
2019-10-20,1.6
2019-10-21,0
2019-10-22,2
2019-10-23,4.6
2019-10-24,4
2019-10-25,2.6
2019-10-26,9.6
2019-10-27,7
2019-10-28,13.6
2019-10-29,7.2
2019-10-30,0
2019-10-31,23.2
