date,rain
2020-07-01,0
2020-07-02,0
2020-07-03,0.4
2020-07-04,0
2020-07-05,3
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,0
2020-07-10,7.2
2020-07-11,0
2020-07-12,0.2
2020-07-13,15.4
2020-07-14,0.4
2020-07-15,2.2
2020-07-16,0.2
2020-07-17,29.4
2020-07-18,0
2020-07-19,0
2020-07-20,0.4
2020-07-21,28.6
2020-07-22,0
2020-07-23,0
2020-07-24,0
2020-07-25,12
2020-07-26,0
2020-07-27,0
2020-07-28,17
2020-07-29,0.4
2020-07-30,0
2020-07-31,0
