date,time,press
2022-01-01,00:00,866.8
2022-01-01,01:00,867.1
2022-01-01,02:00,860.1
2022-01-01,03:00,881.1
2022-01-01,04:00,884
2022-01-01,05:00,878.1
2022-01-01,06:00,866.4
2022-01-01,07:00,832.1
2022-01-01,08:00,814.1
2022-01-01,09:00,869.5
2022-01-01,10:00,847
2022-01-01,11:00,834.6
2022-01-01,12:00,820.8
2022-01-01,13:00,815.9
2022-01-01,14:00,-999
2022-01-01,15:00,-999
2022-01-01,16:00,806.2
2022-01-01,17:00,813.6
2022-01-01,18:00,833.3
2022-01-01,19:00,855.4
2022-01-01,20:00,866.2
2022-01-01,21:00,870.9
2022-01-01,22:00,869.8
2022-01-01,23:00,861.7
2022-01-02,00:00,861.6
2022-01-02,01:00,846.5
2022-01-02,02:00,816.5
2022-01-02,03:00,873
2022-01-02,04:00,876.6
2022-01-02,05:00,875.8
2022-01-02,06:00,870.7
2022-01-02,07:00,821
2022-01-02,08:00,842.8
2022-01-02,09:00,870.7
2022-01-02,10:00,838.1
2022-01-02,11:00,819.9
2022-01-02,12:00,814.7
2022-01-02,13:00,-999
2022-01-02,14:00,817.4
2022-01-02,15:00,-999
2022-01-02,16:00,-999
2022-01-02,17:00,812.9
2022-01-02,18:00,836.1
2022-01-02,19:00,865.5
2022-01-02,20:00,876.8
2022-01-02,21:00,880.4
2022-01-02,22:00,877.6
2022-01-02,23:00,878.4
2022-01-03,00:00,883.3
2022-01-03,01:00,878.2
2022-01-03,02:00,870.6
2022-01-03,03:00,871.9
2022-01-03,04:00,821.3
2022-01-03,05:00,822.7
2022-01-03,06:00,856.3
2022-01-03,07:00,828.5
2022-01-03,08:00,-999
2022-01-03,09:00,882.8
2022-01-03,10:00,855.3
2022-01-03,11:00,846.3
2022-01-03,12:00,819.8
2022-01-03,13:00,811.4
2022-01-03,14:00,812.6
2022-01-03,15:00,801.6
2022-01-03,16:00,-999
2022-01-03,17:00,811.2
2022-01-03,18:00,838.8
2022-01-03,19:00,865.9
2022-01-03,20:00,880.7
2022-01-03,21:00,887.6
2022-01-03,22:00,891.5
2022-01-03,23:00,894.9
2022-01-04,00:00,902.8
2022-01-04,01:00,897.8
2022-01-04,02:00,909.3
2022-01-04,03:00,917.1
2022-01-04,04:00,918.5
2022-01-04,05:00,905.7
2022-01-04,06:00,873.4
2022-01-04,07:00,917.2
2022-01-04,08:00,902.1
2022-01-04,09:00,895.2
2022-01-04,10:00,850.4
2022-01-04,11:00,834
2022-01-04,12:00,820.1
2022-01-04,13:00,811.2
2022-01-04,14:00,805.7
2022-01-04,15:00,-999
2022-01-04,16:00,-999
2022-01-04,17:00,807.9
2022-01-04,18:00,836.6
2022-01-04,19:00,863.6
2022-01-04,20:00,875.1
2022-01-04,21:00,880.1
2022-01-04,22:00,886.8
2022-01-04,23:00,891.4
2022-01-05,00:00,894.8
2022-01-05,01:00,895.1
2022-01-05,02:00,882.3
2022-01-05,03:00,907.9
2022-01-05,04:00,901.6
2022-01-05,05:00,898
2022-01-05,06:00,869.4
2022-01-05,07:00,888.9
2022-01-05,08:00,-999
2022-01-05,09:00,902.8
2022-01-05,10:00,857.3
2022-01-05,11:00,833.9
2022-01-05,12:00,817.4
2022-01-05,13:00,811.6
2022-01-05,14:00,-999
2022-01-05,15:00,800.2
2022-01-05,16:00,-999
2022-01-05,17:00,805.4
2022-01-05,18:00,834.4
2022-01-05,19:00,860.7
2022-01-05,20:00,871.7
2022-01-05,21:00,876.4
2022-01-05,22:00,887.7
2022-01-05,23:00,891.4
2022-01-06,00:00,898.9
2022-01-06,01:00,908.7
2022-01-06,02:00,915.1
2022-01-06,03:00,913.8
2022-01-06,04:00,926.2
2022-01-06,05:00,926.7
2022-01-06,06:00,939.9
2022-01-06,07:00,933.3
2022-01-06,08:00,881
2022-01-06,09:00,897.7
2022-01-06,10:00,858
2022-01-06,11:00,837.4
2022-01-06,12:00,816.5
2022-01-06,13:00,808.8
2022-01-06,14:00,810.9
2022-01-06,15:00,802.2
2022-01-06,16:00,-999
2022-01-06,17:00,809.5
2022-01-06,18:00,838.6
2022-01-06,19:00,870.4
2022-01-06,20:00,886.6
2022-01-06,21:00,889.1
2022-01-06,22:00,897.4
2022-01-06,23:00,896.1
2022-01-07,00:00,903.2
2022-01-07,01:00,915.1
2022-01-07,02:00,923.5
2022-01-07,03:00,926.3
2022-01-07,04:00,930.5
2022-01-07,05:00,925.9
2022-01-07,06:00,910.3
2022-01-07,07:00,890
2022-01-07,08:00,907.9
2022-01-07,09:00,899.1
2022-01-07,10:00,855.2
2022-01-07,11:00,833.4
2022-01-07,12:00,819.2
2022-01-07,13:00,807.3
2022-01-07,14:00,800
2022-01-07,15:00,-999
2022-01-07,16:00,-999
2022-01-07,17:00,810
2022-01-07,18:00,829.7
2022-01-07,19:00,853.6
