date,station,temp
2022-06-27,9603,28.48846153846154
2022-07-04,9603,28.809580838323352
2022-07-11,9603,27.463690476190475
2022-07-18,9603,28.033333333333335
2022-07-25,9603,28.354166666666668
2022-08-01,9603,28.134523809523813
2022-08-08,9603,27.51017964071856
2022-08-15,9603,28.731736526946108
2022-08-22,9603,28.525149700598803
2022-08-29,9603,28.04491017964072
2022-09-05,9603,28.308333333333334
2022-09-12,9603,28.150968309859156
2022-09-19,9603,27.993603286384975
2022-09-26,9603,27.836238262910797
2022-10-03,9603,27.67887323943662
2022-10-10,9603,26.44277108433735
2022-10-17,9603,27.221818181818183
2022-10-24,9603,26.93809523809524
2022-10-31,9603,27.20419161676647
2022-11-07,9603,26.88622754491018
2022-11-14,9603,26.855089820359282
2022-11-21,9603,27.197023809523813
2022-11-28,9603,27.54345238095238
2022-12-05,9603,25.982142857142858
2022-12-12,9603,24.949079754601225
2022-12-19,9603,25.13184713375796
2022-12-26,9603,25.833766233766234
2023-01-02,9603,25.838323353293415
2023-01-09,9603,25.54850299401198
2023-01-16,9603,27.096341463414635
2023-01-23,9603,25.799397590361444
2023-01-30,9603,25.082738095238092
2023-02-06,9603,26.207926829268295
2023-02-13,9603,27.29285714285714
2023-02-20,9603,27.010843373493977
2023-02-27,9603,26.74431137724551
2023-03-06,9603,26.052694610778445
2023-03-13,9603,27.00121212121212
2023-03-20,9603,27.120606060606057
2023-03-27,9603,28.648502994011977
2023-04-03,9603,28.81358024691358
2023-04-10,9603,29.226582278481015
2023-04-17,9603,29.68975903614458
2023-04-24,9603,30.044311377245506
2023-05-01,9603,29.584242424242422
2023-05-08,9603,27.03846153846154
2023-05-15,9603,27.201579455027733
2023-05-22,9603,27.364697371593923
2023-05-29,9603,27.527815288160117
2023-06-05,9603,27.69093320472631
2023-06-12,9603,27.8540511212925
2023-06-19,9603,28.017169037858693
2023-06-26,9603,28.180286954424883
2023-07-03,9603,28.343404870991076
2023-07-10,9603,28.50652278755727
2023-07-17,9603,28.66964070412346
2023-07-24,9603,28.832758620689653
2023-07-31,9603,28.77581699346405
2023-08-07,9603,27.884415584415585
2023-08-14,9603,28.470063694267516
2023-08-21,9603,28.65625
2023-08-28,9603,28.852597402597404
2023-09-04,9603,28.62848101265823
2023-09-11,9603,28.65769230769231
2023-09-18,9603,28.646540880503146
2023-09-25,9603,28.061290322580646
2023-10-02,9603,28.17707006369427
2023-10-09,9603,28.314743589743593
2023-10-16,9603,29.36078431372549
2023-10-23,9603,28.470625000000002
2023-10-30,9603,27.842405063291142
2023-11-06,9603,28.022929936305736
2023-11-13,9603,27.47826086956522
2023-11-20,9603,26.12830188679245
2023-11-27,9603,25.176973684210527
2023-12-04,9603,25.822580645161292
2023-12-11,9603,28.250310559006213
2023-12-18,9603,27.328205128205127
2023-12-25,9603,26.731372549019607
2024-01-01,9603,27.472868217054263
2019-01-07,9613,26.889880952380953
2019-01-14,9613,27.14642857142857
2019-01-21,9613,27.15357142857143
2019-01-28,9613,26.74940476190476
2019-02-04,9613,26.93486842105263
2019-02-11,9613,26.72980132450331
2019-02-18,9613,26.580254777070067
2019-02-25,9613,27.215625
2019-03-04,9613,26.94736842105263
2019-03-11,9613,26.313084112149532
2019-03-18,9613,25.57857142857143
2019-03-25,9613,29.133333333333336
2019-04-01,9613,27.366666666666664
2019-04-08,9613,27.33469387755102
2019-04-15,9613,33.82
2019-04-22,9613,30.50681818181818
2019-04-29,9613,29.196551724137933
2019-05-06,9613,29.772727272727273
2019-05-13,9613,29.77021276595745
2019-05-20,9613,27.38203125
2019-05-27,9613,26.94333333333333
2019-06-03,9613,27.836974789915967
2019-06-10,9613,26.605042016806724
2019-06-17,9613,26.684545454545457
2019-06-24,9613,26.40181818181818
2019-07-01,9613,26.35588235294118
2019-07-08,9613,26.40963855421687
2019-07-15,9613,24.861363636363638
2019-07-22,9613,26.267676767676768
2019-07-29,9613,26.7
2019-08-05,9613,26.20909090909091
2019-08-12,9613,25.925862068965518
2019-08-19,9613,26.41247947454844
2019-08-26,9613,26.89909688013136
2019-09-02,9613,27.385714285714283
2019-09-09,9613,27.459120879120878
2019-09-16,9613,27.53252747252747
2019-09-23,9613,27.605934065934065
2019-09-30,9613,27.67934065934066
2019-10-07,9613,27.752747252747252
2019-10-14,9613,27.826153846153847
2019-10-21,9613,27.254819277108435
2019-10-28,9613,26.91566265060241
2019-11-04,9613,27.227407407407405
2019-11-11,9613,26.41181102362205
2019-11-18,9613,26.436309523809523
2019-11-25,9613,25.827108433734942
2019-12-02,9613,24.87065868263473
2019-12-09,9613,24.635928143712572
2019-12-16,9613,25.421556886227542
2019-12-23,9613,25.738036809815952
2019-12-30,9613,26.228915662650603
2020-01-06,9613,26.429878048780488
2020-01-13,9613,26.51137724550898
2020-01-20,9613,26.081818181818182
2020-01-27,9613,26.667272727272728
2020-02-03,9613,26.532098765432096
2020-02-10,9613,25.51556886227545
2020-02-17,9613,26.670238095238098
2020-02-24,9613,26.505389221556886
2020-03-02,9613,26.802380952380954
2020-03-09,9613,27.865243902439023
2020-03-16,9613,28.701197604790423
2020-03-23,9613,27.48048780487805
2020-03-30,9613,28.32831325301205
2020-04-06,9613,28.38132530120482
2020-04-13,9613,28.96325301204819
2020-04-20,9613,28.92455089820359
2020-04-27,9613,27.234756097560975
2020-05-04,9613,27.493373493975902
2020-05-11,9613,29.207975460122697
2020-05-18,9613,29.057926829268293
2020-05-25,9613,29.07168674698795
2020-06-01,9613,28.240490797546013
2020-06-08,9613,27.635119047619046
2020-06-15,9613,27.857228915662652
2020-06-22,9613,27.475301204819274
2020-06-29,9613,27.167878787878788
2020-07-06,9613,27.626506024096386
2020-07-13,9613,27.374390243902436
2020-07-20,9613,28.391515151515154
2020-07-27,9613,28.122500000000002
2020-08-03,9613,27.338271604938274
2020-08-10,9613,27.855828220858896
2020-08-17,9613,27.11736526946108
2020-08-24,9613,27.295757575757577
2020-08-31,9613,28.159756097560976
2020-09-07,9613,27.798192771084338
2020-09-14,9613,27.36181818181818
2020-09-21,9613,27.04846625766871
2020-09-28,9613,27.312650602409636
2020-10-05,9613,27.853333333333335
2020-10-12,9613,26.8
2020-10-19,9613,27.432515337423315
2020-10-26,9613,26.526946107784433
2020-11-02,9613,27.596363636363634
2020-11-09,9613,26.56807228915663
2020-11-16,9613,26.822560975609754
2020-11-23,9613,25.769090909090906
2020-11-30,9613,25.23030303030303
2020-12-07,9613,25.26121212121212
2020-12-14,9613,26.299404761904764
2020-12-21,9613,25.12874251497006
2020-12-28,9613,25.622891566265057
2021-01-04,9613,24.766867469879518
2021-01-11,9613,25.119760479041915
2021-01-18,9613,24.69700598802395
2021-01-25,9613,25.864242424242427
2021-02-01,9613,25.91796407185629
2021-02-08,9613,26.208536585365852
2021-02-15,9613,26.79268292682927
2021-02-22,9613,25.6641975308642
2021-03-01,9613,27.406547619047622
2021-03-08,9613,26.920606060606058
2021-03-15,9613,27.320121951219512
2021-03-22,9613,27.608982035928143
2021-03-29,9613,26.595180722891566
2021-04-05,9613,28.08848484848485
2021-04-12,9613,27.322560975609754
2021-04-19,9613,28.011515151515148
2021-04-26,9613,28.200000000000003
2021-05-03,9613,27.35276073619632
2021-05-10,9613,27.951807228915662
2021-05-17,9613,28.995757575757576
2021-05-24,9613,27.839024390243903
2021-05-31,9613,28.278181818181817
2021-06-07,9613,27.433734939759034
2021-06-14,9613,27.444642857142856
2021-06-21,9613,27.325595238095236
2021-06-28,9613,27.77668711656442
2021-07-05,9613,27.76969696969697
2021-07-12,9613,26.947904191616768
2021-07-19,9613,27.82787878787879
2021-07-26,9613,28.842682926829266
2021-08-02,9613,27.915853658536584
2021-08-09,9613,28.37409638554217
2021-08-16,9613,26.717261904761905
2021-08-23,9613,26.545180722891565
2021-08-30,9613,27.168263473053894
2021-09-06,9613,26.96754966887417
2021-09-13,9613,27.573939393939394
2021-09-20,9613,27.36890243902439
2021-09-27,9613,27.71111111111111
2021-10-04,9613,27.850299401197606
2021-10-11,9613,27.890419161676647
2021-10-18,9613,28.217177914110426
2021-10-25,9613,27.070121951219512
2021-11-01,9613,27.806024096385542
2021-11-08,9613,26.41219512195122
2021-11-15,9613,25.895238095238092
2021-11-22,9613,26.815853658536586
2021-11-29,9613,24.89090909090909
2021-12-06,9613,25.23292682926829
2021-12-13,9613,26.233749999999997
2021-12-20,9613,25.55515151515152
2021-12-27,9613,26.793373493975903
2022-01-03,9613,25.28170731707317
2022-01-10,9613,26.329268292682926
2022-01-17,9613,25.516363636363636
2022-01-24,9613,26.242592592592594
2022-01-31,9613,26.674999999999997
2022-02-07,9613,26.67452229299363
2022-02-14,9613,25.644171779141104
2022-02-21,9613,27.695731707317076
2022-02-28,9613,25.065868263473053
2022-03-07,9613,26.555421686746985
2022-03-14,9613,26.894011976047906
2022-03-21,9613,27.68313253012048
2022-03-28,9613,28.529518072289154
2022-04-04,9613,27.55329341317365
2022-04-11,9613,27.572619047619046
2022-04-18,9613,28.930434782608696
2022-04-25,9613,28.774193548387096
2022-05-02,9613,28.512574850299405
2022-05-09,9613,27.566463414634143
2022-05-16,9613,28.052694610778445
2022-05-23,9613,28.539877300613497
2022-05-30,9613,28.245238095238093
2022-06-06,9613,27.83312883435583
2022-06-13,9613,27.849079754601224
2022-06-20,9613,27.884146341463413
2022-06-27,9613,27.331515151515152
