date,total_case,temp,press,humidity,rain
2020-03-23,4.0,27.73977028368679,1006.2891847049258,79.75989373744923,2.1035714285714286
2020-03-30,3.6666666666666665,28.303142616997665,1006.0761217604493,79.26471657819435,1.4083333333333332
2020-04-06,3.3333333333333335,28.866514950308538,1005.8630588159729,78.76953941893949,0.713095238095238
2020-04-13,3.0,29.42988728361941,1005.6499958714963,78.27436225968461,0.0178571428571428
2020-04-20,3.0,29.591809879700342,1005.1424247552532,79.84049160683787,1.3535714285714284
2020-04-27,2.0,27.938386555592388,1005.0822267069163,84.67791606101962,8.273214285714285
2020-05-04,2.0,28.81694025057977,1004.184265510738,83.34922360094683,5.0026785714285715
2020-05-11,2.0,29.695493945567154,1003.2863043145596,82.02053114087403,1.7321428571428572
2020-05-18,3.0,29.32848873311349,1002.3694250533694,83.35717428071756,4.478571428571429
2020-05-25,4.0,29.25345029208486,1003.8578624052536,82.1824644192624,6.046428571428572
2020-06-01,5.0,28.476930089161613,1005.8127887653064,85.19105643178855,7.955357142857143
2020-06-08,6.0,27.953018716160013,1004.594003150164,85.68316500086296,8.35357142857143
2020-06-15,6.0,28.15173413101788,1003.2153875735902,85.37944853777343,12.675
2020-06-22,6.0,27.84944006207104,1004.0568505473402,86.12540197783392,11.255357142857145
2020-06-29,13.0,27.658742678587164,1004.214321926199,86.53800013799334,5.812261904761905
2020-07-06,14.0,28.00057380460701,1005.0242473910072,84.83422486691022,6.921904761904762
2020-07-13,8.0,27.71335969523944,1005.4864251646331,85.43838022422177,13.203809523809523
2020-07-20,27.0,28.76275607371147,1004.7465912711762,82.48668120181732,4.700952380952381
2020-07-27,32.0,28.50009586362819,1004.998019200312,82.9690873876212,5.754285714285714
2020-08-03,43.0,28.033280614621464,1005.195538660306,84.6923268722113,5.675918367346938
2020-08-10,28.0,28.39414848802312,1005.1384539285732,84.9094107509233,4.72202380952381
2020-08-17,26.0,27.697377068061865,1005.0813691968403,84.75414333821662,13.490119047619048
2020-08-24,21.0,27.676181845812373,1005.0242844651076,85.00587735760271,13.635714285714284
2020-08-31,15.0,28.406527838733783,1004.9671997333747,83.7231245197194,7.551785714285714
2020-09-07,25.0,27.93349495742135,1004.9101150016419,85.19685274124963,9.85
2020-09-14,22.0,27.383191049649216,1004.853030269909,84.6380825482878,13.958928571428572
2020-09-21,19.0,27.45522760947652,1004.7959455381763,80.40468684457002,11.053571428571429
2020-09-28,17.0,27.730009109457217,1004.7388608064434,78.91653107160948,5.954166666666667
2020-10-05,4.0,27.75270515451306,1004.6817760747106,78.46582675867528,12.680357142857144
2020-10-12,13.0,27.11804543039577,1003.1217248926848,77.11570697855007,8.243214285714286
2020-10-19,9.0,27.5505373996733,1003.4608622461228,74.27691218373896,2.92952380952381
2020-10-26,11.0,26.72097516181637,1005.3506119164076,76.41446958179333,8.861632653061225
2020-11-02,15.0,27.472992575940733,1005.6032987571812,76.47432509510426,4.06530612244898
2020-11-09,8.0,26.60458406964957,1006.562443106202,81.30904624225914,5.778335949764521
2020-11-16,3.0,27.056411460135504,1005.2517625649596,79.58705559336134,6.145525902668759
2020-11-23,7.714285714285714,26.96877168581572,1005.5657071665235,80.32096372067689,5.860221835987142
2020-11-30,12.428571428571429,26.88113191149594,1005.8796517680873,81.05487184799242,5.574917769305524
2020-12-07,17.142857142857142,26.79349213717616,1006.1935963696512,81.78877997530796,5.289613702623907
2020-12-14,21.857142857142858,26.70585236285638,1006.5075409712151,82.5226881026235,5.004309635942289
2020-12-21,26.571428571428573,26.618212588536597,1006.821485572779,83.25659622993905,4.719005569260672
2020-12-28,31.285714285714285,26.530572814216818,1007.1354301743429,83.99050435725458,4.433701502579054
2021-01-04,36.0,26.442933039897035,1007.4493747759068,84.72441248457012,4.1483974358974365
2021-01-11,1.0,24.8939618324864,1006.02430360902,90.65269790533834,5.195604395604396
2021-01-18,1.0,25.50165693172989,1006.7238297837428,85.27243511023399,0.1714285714285714
2021-01-25,2.0,26.22494916958501,1005.9318734395804,83.02606546074877,1.5309523809523806
2021-02-01,3.0,26.129602763265925,1007.8468564314136,84.42318456265905,0.980952380952381
2021-02-08,2.0,26.70133255005399,1006.678398077654,82.20972094855303,0.0071428571428571
2021-02-15,4.0,26.546067601699587,1006.7934992136168,81.225818019149,0.1095238095238095
2021-02-22,3.0,26.128870648887062,1006.0639785238998,78.4708989344559,0.1458874458874459
2021-03-01,2.5,26.66422043501489,1006.1732594917737,80.76740721049867,1.3765151515151517
2021-03-08,2.0,27.19957022114272,1006.2825404596476,83.06391548654145,2.607142857142857
2021-03-15,2.0,27.277093996577253,1004.6833075239944,80.7937159410025,0.8166666666666668
2021-03-22,3.0,27.642430193131183,1002.735130989312,81.75812317807252,5.771428571428571
2021-03-29,2.0,27.908336555530866,1002.4178772022344,82.85580195605743,4.735064935064935
2021-04-05,1.0,28.174242917930552,1002.1006234151567,83.95348073404234,3.6987012987012986
2021-04-12,1.0,27.63030050262753,1004.375488076248,82.77615817180182,3.444155844155844
2021-04-19,1.0,28.600090009894696,1003.9851999867692,81.4832025230585,2.7090909090909085
2021-04-26,2.0,27.84202715164593,1003.6802542946978,84.39652859978123,11.27878787878788
2021-05-03,2.0,28.06102596661917,1002.6236228584391,85.55359047187383,2.402597402597403
2021-05-10,2.5,28.489777044948262,1001.876751847484,84.88354048857803,3.5168831168831174
2021-05-17,3.0,28.91852812327736,1001.1298808365289,84.21349050528225,4.631168831168831
2021-05-24,3.0,28.317892485136323,1002.7497689712447,84.8811251963774,3.785281385281386
2021-05-31,2.0,28.58369502223785,1003.9918167718716,83.66581089886665,10.234686147186148
2021-06-07,4.0,28.045815788942203,1006.2449798477354,85.35756733037688,9.348809523809525
2021-06-14,2.0,28.146337147702297,1005.5922857420568,82.69205708092555,3.733333333333333
2021-06-21,5.0,28.11030727149592,1006.9847579010408,81.75158672860151,12.63061224489796
2021-06-28,3.5,28.242565124701386,1005.9248488386318,82.40911319079254,10.523469387755103
2021-07-05,2.0,28.37482297790685,1004.8649397762226,83.06663965298357,8.416326530612245
2021-07-12,2.25,28.312992102094128,1005.2445648141457,82.72352610299485,6.834183673469388
2021-07-19,2.5,28.251161226281404,1005.6241898520689,82.38041255300615,5.252040816326531
2021-07-26,2.75,28.18933035046868,1006.0038148899921,82.03729900301744,3.6698979591836736
2021-08-02,3.0,28.12749947465596,1006.3834399279152,81.69418545302872,2.0877551020408163
2021-08-09,2.0,28.90741326252985,1006.240468872962,81.37940358198047,8.089795918367347
2021-08-16,2.0,27.0710796339354,1007.3477298952964,87.45948579536454,16.583673469387755
2021-08-23,1.875,27.271551395493233,1006.8312752056612,86.34801555823533,14.529120879120878
2021-08-30,1.75,27.472023157051066,1006.314820516026,85.23654532110612,12.474568288854002
2021-09-06,1.625,27.672494918608898,1005.7983658263909,84.12507508397691,10.420015698587127
2021-09-13,1.5,27.872966680166734,1005.2819111367556,83.0136048468477,8.36546310832025
2021-09-20,1.375,28.073438441724566,1004.7654564471204,81.90213460971847,6.310910518053374
2021-09-27,1.25,28.273910203282398,1004.2490017574853,80.79066437258926,4.2563579277865
2021-10-04,1.125,28.47438196484023,1003.7325470678501,79.67919413546005,2.201805337519623
2021-10-11,1.0,28.674853726398062,1003.2160923782149,78.56772389833084,0.1472527472527472
2021-10-18,1.0,28.213526134763597,1005.120876541609,81.84752248746403,3.4186813186813185
2021-10-25,1.0,27.752198543129133,1007.0256607050032,85.12732107659721,6.69010989010989
2021-11-01,1.0,27.565292815549068,1005.8368174208156,86.20657778267346,9.069230769230769
2021-11-08,1.0,27.378387087969003,1004.647974136628,87.28583448874973,11.448351648351649
2021-11-15,2.0,26.878692919118595,1005.018050078656,88.77157628828787,23.51208791208791
2021-11-22,1.5,26.35258928226704,1005.4872566575906,90.46016911672359,21.504258241758244
2021-11-29,1.0,25.826485645415488,1005.9564632365252,92.1487619451593,19.496428571428574
2021-12-06,1.0,25.90537310752248,1008.8742154414408,87.39786334771406,9.825
2021-12-13,2.0,26.70687197860841,1007.8314672792844,86.48723766286227,7.6517857142857135
2021-12-20,1.0,25.99413434805347,1007.227301829072,90.58333669785954,20.68035714285714
2021-12-27,1.0,27.483662664888392,1008.0824260201464,83.68722629975106,7.944642857142858
2022-01-03,6.0,24.746636854978128,1006.8562049825664,93.86566991009032,37.78600618131868
2022-01-10,5.0,25.573039225241637,1007.7193285632427,87.82466452273567,19.2688959478022
2022-01-17,4.0,26.39944159550515,1008.582452143919,81.78365913538103,0.7517857142857143
2022-01-24,2.0,27.484550882458727,1006.2811284305028,79.69195612957438,0.0214285714285714
2022-01-31,2.0,27.635945146115915,1006.4721716734064,79.26664127268918,0.4125
2022-02-07,1.0,26.5666097152605,1007.073689283724,87.66275004392394,10.375
2022-02-14,1.0,26.54166494113412,1004.204224981448,88.36358166688242,9.991071428571429
2022-02-21,1.0,27.7665412121018,1007.0192742326692,84.43883963115616,20.73392857142857
2022-02-28,2.0,25.988414726010337,1007.6250174994692,89.57973501161962,48.36154761904762
2022-03-07,1.0,27.124166095949303,1005.7324124583308,86.83384508981041,4.885714285714286
2022-03-14,1.0,28.27626762425232,1003.5378298695596,83.12672720124381,1.7619047619047616
2022-03-21,2.0,28.514086547375378,1005.162806536467,84.13087419332237,18.58285714285714
2022-03-28,1.5,27.971239468819626,1006.4055038576369,85.11798630059849,17.055238095238092
2022-04-04,1.0,27.42839239026387,1007.6482011788067,86.10509840787459,15.527619047619046
2022-04-11,5.0,28.87304032914685,1005.6042367140036,81.68285982432124,6.390476190476191
2022-04-18,1.0,29.51385431368612,1005.091046487826,81.35814944023699,3.686904761904762
2022-04-25,3.0,29.5738419458926,1004.1800446193496,80.31419780238707,2.085714285714286
2022-05-02,6.0,28.32083795592872,1003.8074867917588,84.80081544001041,10.475
2022-05-09,3.0,28.20879119779488,1003.0593331254892,86.56258088976782,11.492142857142856
2022-05-16,5.0,28.79373522026136,1005.2967409532156,83.08008454615371,9.803809523809525
2022-05-23,2.0,29.19553646523762,1004.2462000352864,80.12776261292028,1.09578231292517
2022-05-30,4.0,28.029720447804262,1003.512291238624,81.65507481349164,2.918001046572475
2022-06-06,8.0,28.4313943163387,1004.5497181375356,82.17549623779101,5.143328100470958
2022-06-13,14.0,28.324449929826304,1004.934970669371,82.2789731884641,9.216326530612246
2022-06-20,16.0,27.993685893692824,1004.6134621437948,83.32969789596372,14.077766875981164
2022-06-27,21.0,28.62278103717848,1003.6173817965524,81.88820965702237,5.930357142857143
2022-07-04,24.0,28.556955806782,1003.2041168090642,83.41169685997959,7.047380952380952
2022-07-11,23.0,27.48209861107981,1003.6231751552864,85.80814913415689,4.260952380952381
2022-07-18,7.0,28.352405806819128,1004.0593765638002,83.65276608242144,3.476190476190476
2022-07-25,14.0,28.4029473983014,1004.1839486127112,83.50203358778565,8.11047619047619
2022-08-01,17.0,27.774857450751103,1004.0142853448044,85.9057834272479,10.52
2022-08-08,16.0,28.64714086679192,1003.9312439147842,82.24783192849263,5.0902040816326535
2022-08-15,18.0,28.218144583309684,1004.9382672395384,83.28297900066316,9.291836734693875
2022-08-22,19.0,28.38142168220191,1004.1049200048504,82.36077992873372,7.06326530612245
2022-08-29,18.0,28.029032673880977,1004.3257683631556,84.14598247656762,9.708163265306125
2022-09-05,12.0,28.42797619047619,1005.9869047619048,84.45297619047619,5.497959183673468
2022-09-12,21.0,28.32398127235084,1007.008603896104,82.78456145303971,10.528707482993198
2022-09-19,30.0,28.45357142857143,1005.8785714285714,81.81488095238095,7.807619047619048
2022-09-26,18.0,28.39761904761905,1004.2833333333334,83.79940476190475,6.024761904761904
2022-10-03,25.0,27.27863330630124,1004.7828821114406,85.79455466117635,14.422857142857143
2022-10-10,25.0,27.01049355084969,1006.4472135033272,85.9767402646403,9.919319727891155
2022-10-17,38.0,27.84143929240248,1004.958157750548,83.72142453298464,4.661224489795919
2022-10-24,25.0,27.31235313611913,1006.6726833106125,86.17272219649013,9.691836734693878
2022-10-31,24.0,27.02059501474369,1004.955537665731,87.56953488772481,18.044897959183675
2022-11-07,21.0,26.83309074678011,1006.993711758878,88.28837645220939,28.510714285714283
2022-11-14,29.0,27.235820863393325,1004.8398441114916,88.198525748576,13.398214285714284
2022-11-21,22.0,27.46178910169325,1003.7887977647918,84.75964639463655,5.2625
2022-11-28,17.0,27.54237273998872,1005.3710361657226,84.85854674259913,14.203571428571433
2022-12-05,19.0,25.712874076982,1004.316246840722,91.7091588768344,23.530357142857145
2022-12-12,20.0,24.8320578262536,1005.599110615064,93.3425122293818,18.667857142857144
2022-12-19,16.0,24.745573061581688,1004.6026948951546,92.9698127606306,59.426785714285714
2022-12-26,14.0,26.074664869641293,1008.5796447571012,83.66049535688828,0.0839285714285714
2023-01-02,4.0,26.31820400580585,1009.0089439551452,85.28772194275392,3.790625
2023-01-09,23.0,26.084875556228585,1007.04322551137,89.06242078043485,20.58392857142857
2023-01-16,16.0,26.725376397185528,1006.8773186976658,83.65630972503773,7.982142857142857
2023-01-23,32.0,25.52747977339212,1005.8989164197828,89.7795253896312,12.56785714285714
2023-01-30,22.0,25.03043066478342,1006.3987055273054,90.77110590853763,17.410714285714285
2023-02-06,27.0,27.19280775173581,1005.5999000990448,84.56761178532996,2.919642857142857
2023-02-13,25.0,27.246412225890733,1006.7625449486897,81.64731360778255,4.926785714285714
2023-02-20,32.0,27.210984035081378,1007.3632388932598,81.98528528974111,0.7910714285714285
2023-02-27,35.0,26.10976949026935,1010.051512136599,86.26454921052292,8.939285714285713
2023-03-06,30.0,26.86799124565004,1009.350904585235,80.90543132283901,1.6875
2023-03-13,42.0,27.121153979755103,1007.2122180139816,79.00052777692078,0.2464285714285714
2023-03-20,21.0,28.91840349465824,1004.7168939390416,80.2973255737988,0.0196428571428571
2023-03-27,44.0,29.32336038156169,1004.9874780155902,77.93613844311389,0.1553571428571429
2023-04-03,22.0,28.786552841404564,1004.7132438925084,79.15401350118906,5.596428571428571
2023-04-10,34.0,30.114216513114645,1005.6819071864684,78.04537448877876,0.0125
2023-04-17,31.0,30.199958721323743,1003.381466767578,79.07570434513586,0.8464285714285714
2023-04-24,31.0,29.911941777051613,1003.6422373085873,79.18160412981877,1.5125
2023-05-01,25.0,28.99635570645657,1003.7733682632128,83.12227500248109,5.551785714285715
2023-05-08,14.0,30.15299342852571,1003.1157942477646,79.78484244789611,6.6
2023-05-15,24.0,29.60297320872798,1006.3124250488728,80.39742434999813,5.733928571428572
2023-05-22,22.0,29.816187106255736,1005.6906152732092,79.75482874436841,3.2142857142857144
2023-05-29,19.0,29.028028581901623,1004.0521652267444,81.01377255958194,4.708928571428572
2023-06-05,24.0,28.75038972640783,1004.6009795044616,83.26067111222686,6.421428571428571
2023-06-12,11.0,28.604070070610568,1004.3176251080848,83.0360316141038,7.9875
2023-06-19,34.0,28.955967726206776,1005.0803325639374,80.69638500535325,5.371428571428572
2023-06-26,32.0,28.7012685334166,1004.0707304619,82.42980361115744,8.601785714285715
2023-07-03,17.0,29.32909561934323,1005.036591876775,80.84632743944061,2.375
2023-07-10,37.0,28.399272849366504,1005.2374694290228,83.35512110068069,11.625
2023-07-17,48.0,28.9747743669216,1004.00504931594,80.21835878582179,1.821428571428572
2023-07-24,34.0,28.810327570606063,1006.2202468961171,82.97271127585331,2.1303571428571426
2023-07-31,67.0,28.460454425979044,1006.706688750972,83.77566685757905,5.5875
2023-08-07,42.0,27.799683918643563,1008.173649729535,85.0741194829095,12.908928571428572
2023-08-14,56.0,28.260590503301504,1006.9391984329588,83.24868685626568,5.4071428571428575
2023-08-21,56.0,27.90499134820612,1006.0069567505242,83.80119417008582,11.45
2023-08-28,36.0,28.313652668410672,1005.7862498306866,82.60027898149688,4.983928571428572
2023-09-04,53.0,28.2781098532107,1005.6530750390008,84.15691728492024,7.328571428571428
2023-09-11,56.0,28.117337671427222,1006.811198946693,83.69083011622106,5.0946428571428575
2023-09-18,59.0,27.96870141484905,1006.6072315041728,84.96961681559173,7.371428571428572
2023-09-25,46.0,27.50679825512864,1006.231446913046,86.04416135283057,9.37857142857143
2023-10-02,51.0,28.080660749662343,1007.6427878234828,84.88936939394625,12.098214285714286
2023-10-09,50.0,28.399735078811425,1008.1267964497516,84.06909140853551,6.58047619047619
2023-10-16,52.0,27.890346915478272,1007.5520465624955,86.12029430336426,10.935238095238097
2023-10-23,47.0,27.96141245225628,1008.5944598318008,84.30530593526764,9.746666666666668
2023-10-30,58.0,27.38649272130888,1007.2720192572258,87.26187070453057,9.175238095238097
2023-11-06,54.0,28.020390767776867,1007.2161222275092,85.99770780119125,2.1523809523809523
2023-11-13,49.0,27.12880220681052,1008.5267099573374,89.41747453022549,9.203809523809523
2023-11-20,37.0,25.22002646467711,1007.7949542103896,94.91896035801147,28.46809523809524
2023-11-27,34.0,25.31899555169833,1006.9463182922268,94.47570469247452,35.90857142857143
2023-12-04,28.0,26.86372147761429,1007.435911080974,89.92062939990153,5.500238095238095
2023-12-11,24.0,26.813489776754164,1007.1870551671768,89.48288522058196,32.00238095238095
2023-12-18,18.0,27.11665425081679,1008.1511538606592,88.796577013387,6.510595238095239
2023-12-25,11.0,25.60450235926955,1010.2825444719762,94.2289683140062,59.65523809523809
2024-01-01,22.0,26.36180602139557,1008.5254273154028,86.68732602501416,6.125446428571429
