date,station,press
2020-11-23,9611,1005.4425735554769
2020-11-30,9611,1005.3923195084486
2020-12-07,9611,1005.3420654614204
2020-12-14,9611,1005.2918114143921
2020-12-21,9611,1005.2415573673638
2020-12-28,9611,1005.1913033203356
2021-01-04,9611,1005.1410492733074
2021-01-11,9611,1005.0907952262792
2021-01-18,9611,1005.0405411792509
2021-01-25,9611,1004.9902871322226
2021-02-01,9611,1004.9400330851944
2021-02-08,9611,1004.8897790381661
2021-02-15,9611,1004.839524991138
2021-02-22,9611,1004.7892709441097
2021-03-01,9611,1004.7390168970815
2021-03-08,9611,1004.6887628500532
2021-03-15,9611,1004.6385088030249
2021-03-22,9611,1004.5882547559967
2021-03-29,9611,1004.5380007089685
2021-04-05,9611,1004.4877466619403
2021-04-12,9611,1004.437492614912
2021-04-19,9611,1004.3872385678837
2021-04-26,9611,1004.3369845208555
2021-05-03,9611,1004.2867304738272
2021-05-10,9611,1004.2364764267991
2021-05-17,9611,1004.1862223797708
2021-05-24,9611,1004.1359683327426
2021-05-31,9611,1004.0857142857143
2021-06-07,9611,1005.5819444444444
2021-06-14,9611,1005.5240506329113
2021-06-21,9611,1007.0169014084506
2021-06-28,9611,1006.5173333333333
2021-07-05,9611,1005.5921985815603
2021-07-12,9611,1004.6515337423314
2021-07-19,9611,1005.2147435897435
2021-07-26,9611,1005.5321428571428
2021-08-02,9611,1005.7849673202614
2021-08-09,9611,1006.7493055555556
2021-08-16,9611,1006.581935483871
2021-08-23,9611,1006.4926829268292
2021-08-30,9611,1005.003144654088
2021-09-06,9611,1006.015625
2021-09-13,9611,1005.4900621118012
2021-09-20,9611,1006.1310559006212
2021-09-27,9611,1005.0757763975156
2021-10-04,9611,1005.2345238095238
2021-10-11,9611,1003.7147239263803
2021-10-18,9611,1004.1141104294479
2021-10-25,9611,1008.0879518072289
2021-11-01,9611,1006.8191616766467
2021-11-08,9611,1005.1261904761906
2021-11-15,9611,1005.5386904761905
2021-11-22,9611,1004.422754491018
2021-11-29,9611,1005.8584337349398
2021-12-06,9611,1007.6083333333333
2021-12-13,9611,1008.5339285714286
2021-12-20,9611,1006.6143712574851
2021-12-27,9611,1008.0279761904762
2022-01-03,9611,1008.6863095238094
2022-01-10,9611,1008.6125
2022-01-17,9611,1009.3323076923078
2022-01-24,9611,1007.0607142857143
2022-01-31,9611,1006.7383233532934
2022-02-07,9611,1007.1118749999999
2022-02-14,9611,1005.7922155688622
2022-02-21,9611,1005.1011976047904
2022-02-28,9611,1008.3464285714286
2022-03-07,9611,1006.8083333333333
2022-03-14,9611,1004.7678571428571
2022-03-21,9611,1003.7922155688622
2022-03-28,9611,1006.3766467065868
2022-04-04,9611,1006.1820359281437
2022-04-11,9611,1006.8970059880239
2022-04-18,9611,1004.2265822784809
2022-04-25,9611,1005.1130718954248
2022-05-02,9611,1003.7075000000001
2022-05-09,9611,1003.2592814371257
2022-05-16,9611,1005.2405063291139
2022-05-23,9611,1005.1802631578947
2022-05-30,9611,1004.8938650306749
2022-06-06,9611,1004.8012738853503
2022-06-13,9611,1005.4106918238992
2022-06-20,9611,1005.5642384105961
2022-06-27,9611,1004.9082278481013
2022-07-04,9611,1002.968125
2022-07-11,9611,1004.358024691358
2022-07-18,9611,1004.1128834355828
2022-07-25,9611,1004.746875
2022-08-01,9611,1003.7774390243902
2022-08-08,9611,1004.8988095238095
2022-08-15,9611,1004.8191358024692
2022-08-22,9611,1005.0556886227545
2022-08-29,9611,1004.6216867469881
2022-09-05,9611,1005.1535714285714
2022-09-12,9611,1006.6355421686746
2022-09-19,9611,1006.6583333333334
2022-09-26,9611,1005.2339285714285
2022-10-03,9611,1004.3779761904761
2022-10-10,9611,1006.389880952381
2022-10-17,9611,1005.9113095238096
2022-10-24,9611,1006.820238095238
2022-10-31,9611,1005.3309523809525
2022-11-07,9611,1006.9386904761906
2022-11-14,9611,1006.2155688622754
2022-11-21,9611,1004.5619047619048
2022-11-28,9611,1005.2748502994011
2022-12-05,9611,1004.9585365853659
2022-12-12,9611,1005.4970238095239
2022-12-19,9611,1005.4089285714286
2022-12-26,9611,1006.9827380952381
2023-01-02,9611,1010.2291666666666
2023-01-09,9611,1008.5309523809525
2023-01-16,9611,1006.7803571428572
2023-01-23,9611,1007.4428571428571
2023-01-30,9611,1007.0215568862276
2023-02-06,9611,1006.4425149700598
2023-02-13,9611,1006.7476190476191
2023-02-20,9611,1007.7928571428572
2023-02-27,9611,1009.4850299401197
2023-03-06,9611,1011.0315476190475
2023-03-13,9611,1008.945238095238
2023-03-20,9611,1007.1898203592815
2023-03-27,9611,1005.2642857142857
2023-04-03,9611,1005.9535714285715
2023-04-10,9611,1006.6656626506024
2023-04-17,9611,1005.5108974358975
2023-04-24,9611,1004.2690647482013
2023-05-01,9611,1004.6406060606062
2023-05-08,9611,1004.0993103448276
2023-05-15,9611,1006.1114285714286
2023-05-22,9611,1007.1468085106384
2023-05-29,9611,1005.8972222222224
2023-06-05,9611,1005.1311258278145
2023-06-12,9611,1004.9192052980131
2023-06-19,9611,1005.7427586206898
2023-06-26,9611,1003.2315789473683
2023-07-03,9611,1001.340522875817
2023-07-10,9611,1004.282993197279
2023-07-17,9611,1004.6314102564103
2023-07-24,9611,1005.0073619631903
2023-07-31,9611,1005.2578616352201
2023-08-07,9611,1007.1603773584906
2023-08-14,9611,1006.6473053892216
2023-08-21,9611,1005.7479041916167
2023-08-28,9611,1005.1771604938273
2023-09-04,9611,1004.3160714285715
2023-09-11,9611,1005.7251497005989
2023-09-18,9611,1006.0636904761906
2023-09-25,9611,1005.577380952381
2023-10-02,9611,1006.3216867469879
2023-10-09,9611,1006.902380952381
2023-10-16,9611,1006.7738095238095
2023-10-23,9611,1007.6238095238094
2023-10-30,9611,1007.0279761904762
2023-11-06,9611,1006.1386904761904
2023-11-13,9611,1006.9479041916167
2023-11-20,9611,1007.4886227544911
2023-11-27,9611,1005.0006134969326
2023-12-04,9611,1005.3083333333333
2023-12-11,9611,1006.6500000000001
2023-12-18,9611,1006.5595238095239
2023-12-25,9611,1007.9779761904762
2024-01-01,9611,1008.3048611111111
2019-01-07,9605,1008.9448039215687
2019-01-14,9605,1009.5847467320261
2019-01-21,9605,1010.2246895424837
2019-01-28,9605,1010.8646323529412
2019-02-04,9605,1011.5045751633987
2019-02-11,9605,1011.6084337349398
2019-02-18,9605,1012.245508982036
2019-02-25,9605,1010.6928143712576
2019-03-04,9605,1008.7323353293413
2019-03-11,9605,1009.9150602409638
2019-03-18,9605,1010.9367469879518
2019-03-25,9605,1008.8565476190475
2019-04-01,9605,1009.5209580838323
2019-04-08,9605,1009.4882716049383
2019-04-15,9605,1007.8371951219511
2019-04-22,9605,1006.7006211180124
2019-04-29,9605,1007.0511627906977
2019-05-06,9605,1008.3484076433122
2019-05-13,9605,1007.1551948051948
2019-05-20,9605,1008.2371794871794
2019-05-27,9605,1007.8956249999999
2019-06-03,9605,1006.5288461538462
2019-06-10,9605,1007.454268292683
2019-06-17,9605,1007.5579268292682
2019-06-24,9605,1006.7949044585987
2019-07-01,9605,1007.4564417177913
2019-07-08,9605,1007.7571428571429
2019-07-15,9605,1008.6740963855422
2019-07-22,9605,1006.2111801242236
2019-07-29,9605,1008.5135802469136
2019-08-05,9605,1007.3786585365854
2019-08-12,9605,1006.158024691358
2019-08-19,9605,1008.7815950920245
2019-08-26,9605,1008.3385093167702
2019-09-02,9605,1006.9333333333333
2019-09-09,9605,1008.0963636363635
2019-09-16,9605,1009.1548780487805
2019-09-23,9605,1008.5451807228916
2019-09-30,9605,1010.0849397590362
2019-10-07,9605,1008.8692771084337
2019-10-14,9605,1008.2024390243903
2019-10-21,9605,1007.802
2019-10-28,9605,1006.9421052631579
2019-11-04,9605,1007.3086956521738
2019-11-11,9605,1007.8536
2019-11-18,9605,1008.5141891891892
2019-11-25,9605,1008.7503311258278
2019-12-02,9605,1007.7880794701987
2019-12-09,9605,1010.1606250000001
2019-12-16,9605,1009.1440993788821
2019-12-23,9605,1008.7786163522012
2019-12-30,9605,1009.2094936708861
2020-01-06,9605,1010.915337423313
2020-01-13,9605,1008.0232704402516
2020-01-20,9605,1009.3776397515527
2020-01-27,9605,1009.405988023952
2020-02-03,9605,1009.4648148148148
2020-02-10,9605,1010.0176829268293
2020-02-17,9605,1008.2320754716981
2020-02-24,9605,1009.7351851851852
2020-03-02,9605,1006.8532934131737
2020-03-09,9605,1006.7701863354038
2020-03-16,9605,1006.6774390243903
2020-03-23,9605,1007.0813664596274
2020-03-30,9605,1005.1456790123457
2020-04-06,9605,1005.8849397590361
2020-04-13,9605,1006.3900621118012
2020-04-20,9605,1005.8805194805195
2020-04-27,9605,1005.546913580247
2020-05-04,9605,1005.3377358490567
2020-05-11,9605,1003.8451612903226
2020-05-18,9605,1002.9716129032258
2020-05-25,9605,1004.43417721519
2020-06-01,9605,1006.4356687898089
2020-06-08,9605,1005.2439024390244
2020-06-15,9605,1003.9683229813664
2020-06-22,9605,1004.8689440993788
2020-06-29,9605,1004.3130434782609
2020-07-06,9605,1004.4304347826088
2020-07-13,9605,1004.451170568562
2020-07-20,9605,1004.4719063545151
2020-07-27,9605,1004.4926421404683
2020-08-03,9605,1004.5133779264214
2020-08-10,9605,1004.5341137123746
2020-08-17,9605,1004.5548494983278
2020-08-24,9605,1004.5755852842809
2020-08-31,9605,1004.5963210702341
2020-09-07,9605,1004.6170568561873
2020-09-14,9605,1004.6377926421404
2020-09-21,9605,1004.6585284280936
2020-09-28,9605,1004.6792642140467
2020-10-05,9605,1004.6999999999999
2020-10-12,9605,1003.0807692307693
2020-10-19,9605,1003.47
2020-10-26,9605,1005.3949685534591
2020-11-02,9605,1005.7190184049081
2020-11-09,9605,1006.6503184713376
2020-11-16,9605,1005.5220125786163
2020-11-23,9605,1005.3770186335405
2020-11-30,9605,1006.0707006369427
2020-12-07,9605,1006.5727272727273
2020-12-14,9605,1005.9842767295597
2020-12-21,9605,1006.4572327044026
2020-12-28,9605,1005.0030864197531
2021-01-04,9605,1006.1186335403727
2021-01-11,9605,1005.7024390243903
2021-01-18,9605,1007.0233128834356
2021-01-25,9605,1006.819254658385
2021-02-01,9605,1007.5727272727273
2021-02-08,9605,1008.0277108433735
2021-02-15,9605,1007.1407185628742
2021-02-22,9605,1008.4833333333332
2021-03-01,9605,1005.3428571428573
2021-03-08,9605,1007.8139393939393
2021-03-15,9605,1007.5481481481481
2021-03-22,9605,1004.7168750000001
2021-03-29,9605,1004.6092592592594
2021-04-05,9605,1003.1670731707317
2021-04-12,9605,1006.224375
2021-04-19,9605,1006.3399999999999
2021-04-26,9605,1005.2265432098766
2021-05-03,9605,1005.4385093167703
2021-05-10,9605,1004.274375
2021-05-17,9605,1002.8361963190183
2021-05-24,9605,1004.533734939759
2021-05-31,9605,1004.5116564417177
2021-06-07,9605,1004.4277419354838
2021-06-14,9605,1004.2918750000001
2021-06-21,9605,1005.6142857142858
2021-06-28,9605,1005.3096774193548
2021-07-05,9605,1004.2596026490068
2021-07-12,9605,1003.5732919254658
2021-07-19,9605,1004.0925925925926
2021-07-26,9605,1004.3420731707317
2021-08-02,9605,1004.70625
2021-08-09,9605,1005.560248447205
2021-08-16,9605,1005.326875
2021-08-23,9605,1005.2438271604939
2021-08-30,9605,1003.836645962733
2021-09-06,9605,1004.9141104294479
2021-09-13,9605,1004.4355828220858
2021-09-20,9605,1005.0217391304348
2021-09-27,9605,1004.0703703703704
2021-10-04,9605,1004.1720496894411
2021-10-11,9605,1002.8105590062112
2021-10-18,9605,1003.0593939393939
2021-10-25,9605,1007.019512195122
2021-11-01,9605,1005.8115853658537
2021-11-08,9605,1004.036809815951
2021-11-15,9605,1004.4493975903615
2021-11-22,9605,1003.3914634146342
2021-11-29,9605,1004.6628742514971
2021-12-06,9605,1006.4308641975308
2021-12-13,9605,1007.410843373494
2021-12-20,9605,1005.3210843373494
2021-12-27,9605,1006.9291666666667
2022-01-03,9605,1007.4192771084338
2022-01-10,9605,1007.4684523809525
2022-01-17,9605,1008.3359756097561
2022-01-24,9605,1005.9753012048193
2022-01-31,9605,1005.6593939393939
2022-02-07,9605,1006.005625
2022-02-14,9605,1004.5670658682635
2022-02-21,9605,1003.9694610778442
2022-02-28,9605,1006.917469879518
2022-03-07,9605,1005.5142857142857
2022-03-14,9605,1003.507738095238
2022-03-21,9605,1002.48
2022-03-28,9605,1002.5758547215496
2022-04-04,9605,1002.6717094430993
2022-04-11,9605,1002.7675641646489
2022-04-18,9605,1002.8634188861986
2022-04-25,9605,1002.9592736077482
2022-05-02,9605,1003.0551283292979
2022-05-09,9605,1003.1509830508475
2022-05-16,9605,1003.2468377723972
2022-05-23,9605,1003.3426924939467
2022-05-30,9605,1003.4385472154963
2022-06-06,9605,1003.534401937046
2022-06-13,9605,1003.6302566585956
2022-06-20,9605,1003.7261113801453
2022-06-27,9605,1003.8219661016949
2022-07-04,9605,1003.9178208232446
2022-07-11,9605,1004.0136755447942
2022-07-18,9605,1004.1095302663439
2022-07-25,9605,1004.2053849878935
2022-08-01,9605,1004.301239709443
2022-08-08,9605,1004.3970944309928
2022-08-15,9605,1004.4929491525423
2022-08-22,9605,1004.588803874092
2022-08-29,9605,1004.6846585956416
2022-09-05,9605,1004.7805133171913
2022-09-12,9605,1004.8763680387409
2022-09-19,9605,1004.9722227602906
2022-09-26,9605,1005.0680774818402
2022-10-03,9605,1005.1639322033898
2022-10-10,9605,1005.2597869249395
2022-10-17,9605,1005.3556416464891
2022-10-24,9605,1005.4514963680388
2022-10-31,9605,1005.5473510895883
2022-11-07,9605,1005.643205811138
2022-11-14,9605,1005.7390605326876
2022-11-21,9605,1005.8349152542373
2022-11-28,9605,1005.9307699757869
2022-12-05,9605,1006.0266246973365
2022-12-12,9605,1006.1224794188862
2022-12-19,9605,1006.2183341404358
2022-12-26,9605,1006.3141888619855
2023-01-02,9605,1006.4100435835351
2023-01-09,9605,1006.5058983050848
2023-01-16,9605,1006.6017530266344
2023-01-23,9605,1006.6976077481839
2023-01-30,9605,1006.7934624697336
2023-02-06,9605,1006.8893171912832
2023-02-13,9605,1006.9851719128329
2023-02-20,9605,1007.0810266343825
2023-02-27,9605,1007.1768813559322
2023-03-06,9605,1007.2727360774818
2023-03-13,9605,1007.3685907990315
2023-03-20,9605,1007.4644455205811
2023-03-27,9605,1007.5603002421307
2023-04-03,9605,1007.6561549636804
2023-04-10,9605,1007.75200968523
2023-04-17,9605,1007.8478644067796
2023-04-24,9605,1007.9437191283292
2023-05-01,9605,1008.0395738498789
2023-05-08,9605,1008.1354285714285
2023-05-15,9605,1008.2312832929782
2023-05-22,9605,1008.3271380145278
2023-05-29,9605,1008.4229927360774
2023-06-05,9605,1008.5188474576271
2023-06-12,9605,1008.6147021791767
2023-06-19,9605,1008.7105569007264
2023-06-26,9605,1008.806411622276
2023-07-03,9605,1008.9022663438257
2023-07-10,9605,1008.9981210653752
2023-07-17,9605,1009.093975786925
2023-07-24,9605,1009.1898305084745
2023-07-31,9605,1008.8390243902439
2023-08-07,9605,1010.9831325301205
2023-08-14,9605,1010.3974522292993
2023-08-21,9605,1009.4260869565218
2023-08-28,9605,1009.2130434782608
2023-09-04,9605,1008.0539877300613
2023-09-11,9605,1009.4284848484849
2023-09-18,9605,1009.7453987730062
2023-09-25,9605,1009.2885542168674
2023-10-02,9605,1009.966265060241
2023-10-09,9605,1010.6993865030674
2023-10-16,9605,1010.3428571428573
2023-10-23,9605,1011.3913580246913
2023-10-30,9605,1010.5944785276073
2023-11-06,9605,1009.8048484848484
2023-11-13,9605,1010.5759493670886
2023-11-20,9605,1011.9650306748465
2023-11-27,9605,1009.9463414634147
2023-12-04,9605,1009.8182926829269
2023-12-11,9605,1010.3957575757576
2023-12-18,9605,1010.8444444444443
2023-12-25,9605,1012.1005988023951
2024-01-01,9605,1012.2292857142858
2019-01-07,9602,1012.5156982942431
2019-01-14,9602,1012.8021108742005
2019-01-21,9602,1013.0885234541578
2019-01-28,9602,1013.3749360341151
2019-02-04,9602,1013.6613486140725
2019-02-11,9602,1013.9477611940298
2019-02-18,9602,1014.4642857142857
2019-02-25,9602,1013.2130000000001
2019-03-04,9602,1011.2539473684211
2019-03-11,9602,1012.1788235294117
2019-03-18,9602,1013.1362499999999
2019-03-25,9602,1011.0303797468354
2019-04-01,9602,1011.614705882353
2019-04-08,9602,1011.6451219512195
2019-04-15,9602,1010.1400000000001
2019-04-22,9602,1009.1761194029851
2019-04-29,9602,1009.54765625
2019-05-06,9602,1010.5789808917197
2019-05-13,9602,1009.4387096774194
2019-05-20,9602,1010.440251572327
2019-05-27,9602,1010.1660130718953
2019-06-03,9602,1008.7086666666665
2019-06-10,9602,1009.4383177570093
2019-06-17,9602,1009.9485507246376
2019-06-24,9602,1009.0248484848486
2019-07-01,9602,1009.7847560975611
2019-07-08,9602,1010.0768115942029
2019-07-15,9602,1010.9509554140127
2019-07-22,9602,1008.3313432835821
2019-07-29,9602,1010.820987654321
2019-08-05,9602,1009.7604938271605
2019-08-12,9602,1008.7
2019-08-19,9602,1010.7285714285714
2019-08-26,9602,1009.8639999999999
2019-09-02,9602,1009.85
2019-09-09,9602,1009.8675324675326
2019-09-16,9602,1011.196875
2019-09-23,9602,1010.4835820895521
2019-09-30,9602,1012.38
2019-10-07,9602,1011.1164835164835
2019-10-14,9602,1010.8161490683229
2019-10-21,9602,1010.4173652694611
2019-10-28,9602,1009.8214285714286
2019-11-04,9602,1009.5517857142858
2019-11-11,9602,1009.9273809523809
2019-11-18,9602,1010.3208333333333
2019-11-25,9602,1010.2708333333334
2019-12-02,9602,1009.332530120482
2019-12-09,9602,1011.9160714285714
2019-12-16,9602,1010.9375
2019-12-23,9602,1010.5345238095238
2019-12-30,9602,1011.104761904762
2020-01-06,9602,1012.8660714285714
2020-01-13,9602,1010.0339285714286
2020-01-20,9602,1011.3131736526946
2020-01-27,9602,1011.2523809523809
2020-02-03,9602,1011.382738095238
2020-02-10,9602,1011.825
2020-02-17,9602,1011.4315476190476
2020-02-24,9602,1013.1988095238095
2020-03-02,9602,1010.242261904762
2020-03-09,9602,1010.2652694610778
2020-03-16,9602,1010.2261904761905
2020-03-23,9602,1010.6464285714286
2020-03-30,9602,1008.7178571428572
2020-04-06,9602,1009.4428571428571
2020-04-13,9602,1009.9928143712574
2020-04-20,9602,1009.4562874251498
2020-04-27,9602,1009.0125748502994
2020-05-04,9602,1008.7281437125749
2020-05-11,9602,1007.1261904761906
2020-05-18,9602,1006.1857142857143
2020-05-25,9602,1007.597619047619
2020-06-01,9602,1009.5640718562875
2020-06-08,9602,1008.3535714285714
2020-06-15,9602,1006.9565476190477
2020-06-22,9602,1007.8155688622755
2020-06-29,9602,1007.2053892215569
2020-07-06,9602,1007.1666666666666
2020-07-13,9602,1007.15925684485
2020-07-20,9602,1007.1518470230334
2020-07-27,9602,1007.1444372012169
2020-08-03,9602,1007.1370273794003
2020-08-10,9602,1007.1296175575836
2020-08-17,9602,1007.122207735767
2020-08-24,9602,1007.1147979139505
2020-08-31,9602,1007.1073880921339
2020-09-07,9602,1007.0999782703173
2020-09-14,9602,1007.0925684485006
2020-09-21,9602,1007.0851586266841
2020-09-28,9602,1007.0777488048675
2020-10-05,9602,1007.0703389830509
2020-10-12,9602,1005.3939393939394
2020-10-19,9602,1005.7524096385541
2020-10-26,9602,1007.4684848484848
2020-11-02,9602,1007.7777108433735
2020-11-09,9602,1008.8787234042554
2020-11-16,9602,1008.7
2020-11-23,9602,1003.375
2020-11-30,9602,998.0500000000001
2020-12-07,9602,992.725
2020-12-14,9602,987.4000000000001
2020-12-21,9602,982.075
2020-12-28,9602,976.75
2021-01-04,9602,971.4250000000001
2021-01-11,9602,966.1
2021-01-18,9602,968.1317647058823
2021-01-25,9602,970.1635294117648
2021-02-01,9602,972.1952941176471
2021-02-08,9602,974.2270588235294
2021-02-15,9602,976.2588235294118
2021-02-22,9602,978.2905882352941
2021-03-01,9602,980.3223529411765
2021-03-08,9602,982.3541176470588
2021-03-15,9602,984.3858823529412
2021-03-22,9602,986.4176470588236
2021-03-29,9602,988.4494117647059
2021-04-05,9602,990.4811764705883
2021-04-12,9602,992.5129411764706
2021-04-19,9602,994.5447058823529
2021-04-26,9602,996.5764705882353
2021-05-03,9602,998.6082352941177
2021-05-10,9602,1000.64
2021-05-17,9602,1002.6717647058824
2021-05-24,9602,1004.7035294117647
2021-05-31,9602,1006.7352941176471
2021-06-07,9602,1008.2892857142857
2021-06-14,9602,1008.2132530120482
2021-06-21,9602,1009.5532934131736
2021-06-28,9602,1009.1339285714286
2021-07-05,9602,1008.1214285714285
2021-07-12,9602,1007.4547619047619
2021-07-19,9602,1007.9401197604791
2021-07-26,9602,1008.2261904761905
2021-08-02,9602,1008.5179640718563
2021-08-09,9602,1009.4716867469879
2021-08-16,9602,1009.2787878787879
2021-08-23,9602,1009.2993939393939
2021-08-30,9602,1007.7742514970059
2021-09-06,9602,1008.7644736842107
2021-09-13,9602,1008.2299401197605
2021-09-20,9602,1008.8994011976049
2021-09-27,9602,1007.8850299401197
2021-10-04,9602,1008.0523809523809
2021-10-11,9602,1006.5047904191616
2021-10-18,9602,1006.7265060240965
2021-10-25,9602,1010.1048192771084
2021-11-01,9602,1008.8179640718563
2021-11-08,9602,1007.0446428571429
2021-11-15,9602,1007.4119047619048
2021-11-22,9602,1006.2781818181818
2021-11-29,9602,1007.6265060240963
2021-12-06,9602,1005.9676470588236
2021-12-13,9602,1006.0221153846154
2021-12-20,9602,1006.0765837104072
2021-12-27,9602,1006.1310520361991
2022-01-03,9602,1006.1855203619909
2022-01-10,9602,1006.2399886877828
2022-01-17,9602,1006.2944570135746
2022-01-24,9602,1006.3489253393666
2022-01-31,9602,1006.4033936651584
2022-02-07,9602,1006.4578619909503
2022-02-14,9602,1006.5123303167421
2022-02-21,9602,1006.566798642534
2022-02-28,9602,1006.6212669683258
2022-03-07,9602,1006.6757352941177
2022-03-14,9602,1006.7302036199095
2022-03-21,9602,1006.7846719457013
2022-03-28,9602,1006.8391402714932
2022-04-04,9602,1006.893608597285
2022-04-11,9602,1006.9480769230769
2022-04-18,9602,1007.0025452488687
2022-04-25,9602,1007.0570135746607
2022-05-02,9602,1007.1114819004525
2022-05-09,9602,1007.1659502262444
2022-05-16,9602,1007.2204185520362
2022-05-23,9602,1007.2748868778281
2022-05-30,9602,1007.3293552036199
2022-06-06,9602,1007.3838235294118
2022-06-13,9602,1007.4382918552036
2022-06-20,9602,1007.4927601809954
2022-06-27,9602,1007.5472285067873
2022-07-04,9602,1007.6016968325791
2022-07-11,9602,1007.656165158371
2022-07-18,9602,1007.7106334841628
2022-07-25,9602,1007.7651018099548
2022-08-01,9602,1007.8195701357466
2022-08-08,9602,1007.8740384615385
2022-08-15,9602,1007.9285067873303
2022-08-22,9602,1007.9829751131222
2022-08-29,9602,1008.037443438914
2022-09-05,9602,1008.0919117647059
2022-09-12,9602,1008.1463800904977
2022-09-19,9602,1008.2008484162895
2022-09-26,9602,1008.2553167420814
2022-10-03,9602,1008.3097850678732
2022-10-10,9602,1008.3642533936651
2022-10-17,9602,1008.4187217194569
2022-10-24,9602,1008.4731900452489
2022-10-31,9602,1008.5276583710407
2022-11-07,9602,1008.5821266968326
2022-11-14,9602,1008.6365950226244
2022-11-21,9602,1008.6910633484163
2022-11-28,9602,1008.7455316742081
2022-12-05,9602,1008.8
2022-12-12,9602,1008.8524242424241
2022-12-19,9602,1008.9048484848485
2022-12-26,9602,1008.9572727272727
2023-01-02,9602,1009.009696969697
2023-01-09,9602,1009.0621212121212
2023-01-16,9602,1009.1145454545455
2023-01-23,9602,1009.1669696969697
2023-01-30,9602,1009.2193939393939
2023-02-06,9602,1009.2718181818182
2023-02-13,9602,1009.3242424242424
2023-02-20,9602,1009.3766666666667
2023-02-27,9602,1009.4290909090909
2023-03-06,9602,1009.4815151515152
2023-03-13,9602,1009.5339393939394
2023-03-20,9602,1009.5863636363636
2023-03-27,9602,1009.6387878787879
2023-04-03,9602,1009.6912121212121
2023-04-10,9602,1009.7436363636364
2023-04-17,9602,1009.7960606060606
2023-04-24,9602,1009.8484848484848
2023-05-01,9602,1009.9009090909091
2023-05-08,9602,1009.9533333333333
2023-05-15,9602,1010.0057575757576
2023-05-22,9602,1010.0581818181818
2023-05-29,9602,1010.1106060606061
2023-06-05,9602,1010.1630303030303
2023-06-12,9602,1010.2154545454545
2023-06-19,9602,1010.2678787878788
2023-06-26,9602,1010.320303030303
2023-07-03,9602,1010.3727272727273
2023-07-10,9602,1010.4251515151515
2023-07-17,9602,1010.4775757575758
2023-07-24,9602,1010.53
2023-07-31,9602,1010.3449101796408
2023-08-07,9602,1012.4048192771085
2023-08-14,9602,1011.92874251497
2023-08-21,9602,1011.0130952380953
2023-08-28,9602,1010.7566265060241
2023-09-04,9602,1009.7437125748504
2023-09-11,9602,1011.0838323353294
2023-09-18,9602,1011.367857142857
2023-09-25,9602,1010.9083333333334
2023-10-02,9602,1011.6333333333333
2023-10-09,9602,1012.3928571428571
2023-10-16,9602,1012.0142857142857
2023-10-23,9602,1012.9755952380953
2023-10-30,9602,1012.3089820359281
2023-11-06,9602,1011.4868263473053
2023-11-13,9602,1012.214880952381
2023-11-20,9602,1013.3233532934132
2023-11-27,9602,1011.2017964071857
2023-12-04,9602,1010.5744047619048
2023-12-11,9602,1010.9952380952382
2023-12-18,9602,1011.1221556886227
2023-12-25,9602,1012.2660714285715
2024-01-01,9602,1012.6524475524475
2019-01-07,9610,1012.4444814875046
2019-01-14,9610,1012.2365154225619
2019-01-21,9610,1012.0285493576191
2019-01-28,9610,1011.8205832926762
2019-02-04,9610,1011.6126172277334
2019-02-11,9610,1011.4046511627906
2019-02-18,9610,1012.1607142857143
2019-02-25,9610,1010.4970238095239
2019-03-04,9610,1008.5208333333334
2019-03-11,9610,1009.6226190476191
2019-03-18,9610,1010.7047619047619
2019-03-25,9610,1008.645238095238
2019-04-01,9610,1009.3614906832299
2019-04-08,9610,1009.3212121212122
2019-04-15,9610,1007.7065868263473
2019-04-22,9610,1006.4215568862276
2019-04-29,9610,1006.8853146853147
2019-05-06,9610,1008.1171779141105
2019-05-13,9610,1006.919760479042
2019-05-20,9610,1008.0204819277108
2019-05-27,9610,1007.7891025641026
2019-06-03,9610,1006.3906474820143
2019-06-10,9610,1007.1333333333333
2019-06-17,9610,1007.5702290076337
2019-06-24,9610,1007.0741176470589
2019-07-01,9610,1008.0756097560975
2019-07-08,9610,1007.772972972973
2019-07-15,9610,1008.86
2019-07-22,9610,1006.1342857142856
2019-07-29,9610,1008.6590909090909
2019-08-05,9610,1006.75
2019-08-12,9610,1006.2280000000001
2019-08-19,9610,1008.9928571428571
2019-08-26,9610,1008.7958333333332
2019-09-02,9610,1007.6979166666666
2019-09-09,9610,1008.6607843137255
2019-09-16,9610,1009.2279411764706
2019-09-23,9610,1008.7762711864407
2019-09-30,9610,1010.1153153153153
2019-10-07,9610,1009.0318965517241
2019-10-14,9610,1008.3198717948718
2019-10-21,9610,1007.9102409638555
2019-10-28,9610,1007.4445783132529
2019-11-04,9610,1007.3638554216867
2019-11-11,9610,1007.7946107784431
2019-11-18,9610,1008.3272727272728
2019-11-25,9610,1008.347619047619
2019-12-02,9610,1007.5890909090909
2019-12-09,9610,1009.8620481927711
2019-12-16,9610,1008.7616766467066
2019-12-23,9610,1008.3144578313254
2019-12-30,9610,1008.7981927710844
2020-01-06,9610,1010.5807228915662
2020-01-13,9610,1007.7566265060241
2020-01-20,9610,1009.1521212121213
2020-01-27,9610,1009.0865853658537
2020-02-03,9610,1009.1579268292683
2020-02-10,9610,1009.8071856287424
2020-02-17,9610,1009.3666666666667
2020-02-24,9610,1011.0458333333333
2020-03-02,9610,1008.0987951807228
