date,time,press
2022-10-01,00:00,-
2022-10-01,01:00,-
2022-10-01,02:00,-
2022-10-01,03:00,-
2022-10-01,04:00,848.4
2022-10-01,05:00,847.8
2022-10-01,06:00,847.7
2022-10-01,07:00,844.7
2022-10-01,08:00,839.1
2022-10-01,09:00,826.9
2022-10-01,10:00,825.1
2022-10-01,11:00,818.1
2022-10-01,12:00,813.7
2022-10-01,13:00,812.6
2022-10-01,14:00,812.9
2022-10-01,15:00,811.9
2022-10-01,16:00,813
2022-10-01,17:00,822.5
2022-10-01,18:00,827.6
2022-10-01,19:00,831.7
2022-10-01,20:00,835.9
2022-10-01,21:00,840.3
2022-10-01,22:00,842.5
2022-10-01,23:00,844.3
2022-10-02,00:00,845.5
2022-10-02,01:00,844.5
2022-10-02,02:00,853.9
2022-10-02,03:00,856.6
2022-10-02,04:00,854.7
2022-10-02,05:00,853.6
2022-10-02,06:00,851.9
2022-10-02,07:00,846.7
2022-10-02,08:00,841.9
2022-10-02,09:00,831.7
2022-10-02,10:00,-
2022-10-02,11:00,817.9
2022-10-02,12:00,812.2
2022-10-02,13:00,814.2
2022-10-02,14:00,-
2022-10-02,15:00,816.3
2022-10-02,16:00,820.9
2022-10-02,17:00,826.3
2022-10-02,18:00,833.2
2022-10-02,19:00,834.6
2022-10-02,20:00,840.7
2022-10-02,21:00,846.1
2022-10-02,22:00,848.2
2022-10-02,23:00,850.6
2022-10-03,00:00,853.9
2022-10-03,01:00,854.8
2022-10-03,02:00,856.3
2022-10-03,03:00,854.5
2022-10-03,04:00,852.5
2022-10-03,05:00,854.4
2022-10-03,06:00,855.6
2022-10-03,07:00,851.9
2022-10-03,08:00,847.2
2022-10-03,09:00,830.3
2022-10-03,10:00,820.6
2022-10-03,11:00,819.4
2022-10-03,12:00,815.7
2022-10-03,13:00,818.7
2022-10-03,14:00,834.6
2022-10-03,15:00,853.9
2022-10-03,16:00,848.7
2022-10-03,17:00,849.6
2022-10-03,18:00,859.4
2022-10-03,19:00,856.4
2022-10-03,20:00,852.2
2022-10-03,21:00,853.5
2022-10-03,22:00,853.3
2022-10-03,23:00,846.9
2022-10-04,00:00,855.2
2022-10-04,01:00,849.1
2022-10-04,02:00,849.5
2022-10-04,03:00,851.5
2022-10-04,04:00,852.8
2022-10-04,05:00,851.8
2022-10-04,06:00,849.4
2022-10-04,07:00,847.4
2022-10-04,08:00,846.4
2022-10-04,09:00,836.9
2022-10-04,10:00,831.4
2022-10-04,11:00,820.9
2022-10-04,12:00,823.8
2022-10-04,13:00,815.1
2022-10-04,14:00,817.4
2022-10-04,15:00,815.3
2022-10-04,16:00,819.4
2022-10-04,17:00,818.2
2022-10-04,18:00,822.5
