date,rain
2022-04-01,0
2022-04-02,26
2022-04-03,0
2022-04-04,4.8
2022-04-05,7
2022-04-06,6.2
2022-04-07,0.4
2022-04-08,2.8
2022-04-09,0
2022-04-10,0
2022-04-11,0
2022-04-12,0
2022-04-13,0
2022-04-14,0.2
2022-04-15,0
2022-04-16,0.2
2022-04-17,1.4
2022-04-18,11
2022-04-19,0.6
2022-04-20,49.2
2022-04-21,28.8
2022-04-22,1.8
2022-04-23,0
2022-04-24,2
2022-04-25,0.4
2022-04-26,13.8
2022-04-27,0.2
2022-04-28,1
2022-04-29,0.2
2022-04-30,36.2
