date,rain
2019-08-01,0.6
2019-08-02,0.2
2019-08-03,0
2019-08-04,2.8
2019-08-05,3.4
2019-08-06,4
2019-08-07,4.6
2019-08-08,0.2
2019-08-09,3
2019-08-10,0
2019-08-11,16.6
2019-08-12,6.6
2019-08-13,18.8
2019-08-14,0.2
2019-08-15,0
2019-08-16,0
2019-08-17,8.2
2019-08-18,1.8
2019-08-19,2.2
2019-08-20,0
2019-08-21,0.2
2019-08-22,7.8
2019-08-23,0.4
2019-08-24,12.2
2019-08-25,20.6
2019-08-26,0.4
2019-08-27,0
2019-08-28,0
2019-08-29,0
2019-08-30,38.2
2019-08-31,13.6
