date,rain
2019-08-01,10
2019-08-02,0
2019-08-03,1
2019-08-04,1.2
2019-08-05,0.4
2019-08-06,0
2019-08-07,0.2
2019-08-08,0
2019-08-09,29.6
2019-08-10,7.4
2019-08-11,0
2019-08-12,4
2019-08-13,0.4
2019-08-14,18.2
2019-08-15,0
2019-08-16,3.2
2019-08-17,3.6
2019-08-18,4.4
2019-08-19,1
2019-08-20,0
2019-08-21,27.4
2019-08-22,3.4
2019-08-23,7.8
2019-08-24,3.6
2019-08-25,8
2019-08-26,11.2
2019-08-27,0.2
2019-08-28,0
2019-08-29,17.8
2019-08-30,153.6
2019-08-31,14.6
