date,rain
2019-08-01,1
2019-08-02,0.6
2019-08-03,1.4
2019-08-04,26.4
2019-08-05,3
2019-08-06,1.2
2019-08-07,2
2019-08-08,0.8
2019-08-09,7.6
2019-08-10,10.2
2019-08-11,0
2019-08-12,1.2
2019-08-13,0.2
2019-08-14,8.6
2019-08-15,9.2
2019-08-16,2.4
2019-08-17,0
2019-08-18,4
2019-08-19,0.4
2019-08-20,24.4
2019-08-21,4.2
2019-08-22,0.2
2019-08-23,18
2019-08-24,8.2
2019-08-25,0.8
2019-08-26,0.4
2019-08-27,19.6
2019-08-28,0
2019-08-29,0
2019-08-30,22.2
2019-08-31,24.4
