date,rain
2023-06-01,28.2
2023-06-02,9.8
2023-06-03,11.2
2023-06-04,23
2023-06-05,11.4
2023-06-06,16.6
2023-06-07,38
2023-06-08,51.2
2023-06-09,18.8
2023-06-10,11.2
2023-06-11,33.4
2023-06-12,3.2
2023-06-13,7.2
2023-06-14,4.6
2023-06-15,21.2
2023-06-16,3.6
2023-06-17,26.4
2023-06-18,20.8
2023-06-19,11.8
2023-06-20,0
2023-06-21,0
2023-06-22,0
2023-06-23,0
2023-06-24,0
2023-06-25,0
2023-06-26,7.8
2023-06-27,19.4
2023-06-28,0.8
2023-06-29,16.6
2023-06-30,1
