date,rain
2020-05-01,0
2020-05-02,0.6
2020-05-03,0
2020-05-04,1.2
2020-05-05,0
2020-05-06,0.6
2020-05-07,3
2020-05-08,5
2020-05-09,4
2020-05-10,0
2020-05-11,7.8
2020-05-12,0.2
2020-05-13,14
2020-05-14,4.8
2020-05-15,3
2020-05-16,37
2020-05-17,7.2
2020-05-18,0
2020-05-19,1.2
2020-05-20,9.2
2020-05-21,1
2020-05-22,1.8
2020-05-23,0.4
2020-05-24,48.8
2020-05-25,0
2020-05-26,5.2
2020-05-27,1.2
2020-05-28,0
2020-05-29,13.6
2020-05-30,0.4
2020-05-31,8.4
