date,rain
2020-06-01,9.6
2020-06-02,11
2020-06-03,1
2020-06-04,0.2
2020-06-05,0.2
2020-06-06,0
2020-06-07,0
2020-06-08,0
2020-06-09,0.4
2020-06-10,0
2020-06-11,-
2020-06-12,2.6
2020-06-13,3
2020-06-14,35.4
2020-06-15,10
2020-06-16,0.6
2020-06-17,8
2020-06-18,1.4
2020-06-19,0.2
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-27,0
2020-06-28,1
2020-06-29,0
2020-06-30,19
