date,rain
2023-08-01,18.6
2023-08-02,21.2
2023-08-03,8
2023-08-04,15.4
2023-08-05,3
2023-08-06,25.8
2023-08-07,8.8
2023-08-08,5.6
2023-08-09,0.2
2023-08-10,0.2
2023-08-11,0
2023-08-12,0
2023-08-13,2.4
2023-08-14,0.4
2023-08-15,0.2
2023-08-16,16.2
2023-08-17,6
2023-08-18,0
2023-08-19,2
2023-08-20,36.6
2023-08-21,7
2023-08-22,0.4
2023-08-23,12.4
2023-08-24,46.2
2023-08-25,19.6
2023-08-26,0.2
2023-08-27,2.6
2023-08-28,0.2
2023-08-29,9.8
2023-08-30,13
2023-08-31,0
