date,rain
2020-08-01,5.6
2020-08-02,26.4
2020-08-03,11.2
2020-08-04,20.4
2020-08-05,0.6
2020-08-06,27.2
2020-08-07,0
2020-08-08,43
2020-08-09,0.4
2020-08-10,13.6
2020-08-11,6.6
2020-08-12,7.4
2020-08-13,22.4
2020-08-14,1.4
2020-08-15,1.6
2020-08-16,0.2
2020-08-17,0.2
2020-08-18,3.4
2020-08-19,4.4
2020-08-20,12.8
2020-08-21,7.6
2020-08-22,22.2
2020-08-23,13
2020-08-24,0.2
2020-08-25,0
2020-08-26,0
2020-08-27,0.2
2020-08-28,0.8
2020-08-29,15.8
2020-08-30,0
2020-08-31,28.8
