date,rain
2020-08-01,25.4
2020-08-02,9.4
2020-08-03,13.6
2020-08-04,0.8
2020-08-05,0
2020-08-06,0.2
2020-08-07,0
2020-08-08,0.4
2020-08-09,4
2020-08-10,6.8
2020-08-11,1
2020-08-12,11.2
2020-08-13,2.8
2020-08-14,0.2
2020-08-15,20.8
2020-08-16,0
2020-08-17,0
2020-08-18,0
2020-08-19,0
2020-08-20,0
2020-08-21,0
2020-08-22,0
2020-08-23,4.4
2020-08-24,0
2020-08-25,5.2
2020-08-26,0
2020-08-27,0
2020-08-28,0
2020-08-29,6.8
2020-08-30,9.2
2020-08-31,5.8
