date,rain
2020-09-01,2.2
2020-09-02,1.2
2020-09-03,0.6
2020-09-04,0
2020-09-05,0
2020-09-06,0
2020-09-07,7.2
2020-09-08,0
2020-09-09,0
2020-09-10,5.2
2020-09-11,0.2
2020-09-12,2.2
2020-09-13,0.8
2020-09-14,54.2
2020-09-15,5.2
2020-09-16,0.2
2020-09-17,0
2020-09-18,0
2020-09-19,4.2
2020-09-20,11.6
2020-09-21,40.8
2020-09-22,0
2020-09-23,7.6
2020-09-24,32.2
2020-09-25,0
2020-09-26,0
2020-09-27,81.4
2020-09-28,1.6
2020-09-29,0
2020-09-30,0
