date,rain
2020-09-01,7.8
2020-09-02,0
2020-09-03,0
2020-09-04,13.8
2020-09-05,1.6
2020-09-06,0.8
2020-09-07,4.4
2020-09-08,0
2020-09-09,0
2020-09-10,0
2020-09-11,0.2
2020-09-12,0
2020-09-13,0
2020-09-14,28.2
2020-09-15,41.8
2020-09-16,0
2020-09-17,0
2020-09-18,3
2020-09-19,1.2
2020-09-20,0.2
2020-09-21,0.4
2020-09-22,0.4
2020-09-23,48.8
2020-09-24,0.2
2020-09-25,0
2020-09-26,0
2020-09-27,4.8
2020-09-28,21.6
2020-09-29,2
2020-09-30,0.2
