date,rain
2020-09-01,15.6
2020-09-02,2.8
2020-09-03,0.2
2020-09-04,0
2020-09-05,0
2020-09-06,4.8
2020-09-07,1.6
2020-09-08,0.2
2020-09-09,0
2020-09-10,0.2
2020-09-11,0.4
2020-09-12,0
2020-09-13,0
2020-09-14,0
2020-09-15,0.6
2020-09-16,0
2020-09-17,21.4
2020-09-18,0.4
2020-09-19,7
2020-09-20,2
2020-09-21,0.2
2020-09-22,0
2020-09-23,4.6
2020-09-24,52
2020-09-25,0
2020-09-26,0
2020-09-27,27
2020-09-28,0
2020-09-29,0
2020-09-30,0
