date,rain
2020-09-01,6.8
2020-09-02,18.8
2020-09-03,0.4
2020-09-04,18.2
2020-09-05,33.8
2020-09-06,5.2
2020-09-07,0
2020-09-08,4.4
2020-09-09,4.4
2020-09-10,56
2020-09-11,0.8
2020-09-12,32.2
2020-09-13,2
2020-09-14,2
2020-09-15,27.4
2020-09-16,93.6
2020-09-17,82
2020-09-18,62.2
2020-09-19,33.2
2020-09-20,0
2020-09-21,0
2020-09-22,0
2020-09-23,6.8
2020-09-24,18.8
2020-09-25,15.6
2020-09-26,0.2
2020-09-27,48.8
2020-09-28,35.8
2020-09-29,8.8
2020-09-30,0
