date,time,press
2022-03-01,00:00,-999
2022-03-01,01:00,-999
2022-03-01,02:00,-999
2022-03-01,03:00,-999
2022-03-01,04:00,-999
2022-03-01,05:00,-999
2022-03-01,06:00,-999
2022-03-01,07:00,-999
2022-03-01,08:00,-999
2022-03-01,09:00,836.1
2022-03-01,10:00,-999
2022-03-01,11:00,843.4
2022-03-01,12:00,-999
2022-03-01,13:00,-999
2022-03-01,14:00,-999
2022-03-01,15:00,-999
2022-03-01,16:00,-999
2022-03-01,17:00,-999
2022-03-01,18:00,-999
2022-03-01,19:00,-999
2022-03-01,20:00,-999
2022-03-01,21:00,861.2
2022-03-01,22:00,816.4
2022-03-01,23:00,818.6
2022-03-02,00:00,833.6
2022-03-02,01:00,838.8
2022-03-02,02:00,853.8
2022-03-02,03:00,-999
2022-03-02,04:00,-999
2022-03-02,05:00,822.8
2022-03-02,06:00,875.6
2022-03-02,07:00,-999
2022-03-02,08:00,876.7
2022-03-02,09:00,-999
2022-03-02,10:00,-999
2022-03-02,11:00,836.8
2022-03-02,12:00,873.6
2022-03-02,13:00,830.6
2022-03-02,14:00,852.2
2022-03-02,15:00,875.5
2022-03-02,16:00,851.3
2022-03-02,17:00,912.9
2022-03-02,18:00,918
2022-03-02,19:00,923.1
2022-03-02,20:00,919.9
2022-03-02,21:00,919.8
2022-03-02,22:00,927.8
2022-03-02,23:00,915.5
2022-03-03,00:00,916.3
2022-03-03,01:00,886.2
2022-03-03,02:00,843.7
2022-03-03,03:00,-999
2022-03-03,04:00,-999
2022-03-03,05:00,-999
2022-03-03,06:00,-999
2022-03-03,07:00,-999
2022-03-03,08:00,-999
2022-03-03,09:00,-999
2022-03-03,10:00,-999
2022-03-03,11:00,845.1
2022-03-03,12:00,828.6
2022-03-03,13:00,-999
2022-03-03,14:00,-999
2022-03-03,15:00,-999
2022-03-03,16:00,-999
2022-03-03,17:00,-999
2022-03-03,18:00,-999
2022-03-03,19:00,-999
2022-03-03,20:00,-999
2022-03-03,21:00,-999
2022-03-03,22:00,-999
2022-03-03,23:00,-999
2022-03-04,00:00,-999
2022-03-04,01:00,-999
2022-03-04,02:00,-999
2022-03-04,03:00,-999
2022-03-04,04:00,-999
2022-03-04,05:00,-999
2022-03-04,06:00,-999
2022-03-04,07:00,-999
2022-03-04,08:00,-999
2022-03-04,09:00,-999
2022-03-04,10:00,-999
2022-03-04,11:00,-999
2022-03-04,12:00,-999
2022-03-04,13:00,-999
2022-03-04,14:00,-999
2022-03-04,15:00,-999
2022-03-04,16:00,-999
2022-03-04,17:00,-999
2022-03-04,18:00,-999
2022-03-04,19:00,-999
2022-03-04,20:00,-999
2022-03-04,21:00,-999
2022-03-04,22:00,-999
2022-03-04,23:00,-999
2022-03-05,00:00,-999
2022-03-05,01:00,-999
2022-03-05,02:00,-999
2022-03-05,03:00,-999
2022-03-05,04:00,-999
2022-03-05,05:00,862.4
2022-03-05,06:00,857.8
2022-03-05,07:00,-999
2022-03-05,08:00,-999
2022-03-05,09:00,-999
2022-03-05,10:00,-999
2022-03-05,11:00,-999
2022-03-05,12:00,-999
2022-03-05,13:00,-999
2022-03-05,14:00,-999
2022-03-05,15:00,-999
2022-03-05,16:00,-999
2022-03-05,17:00,-999
2022-03-05,18:00,-999
2022-03-05,19:00,-999
2022-03-05,20:00,843.1
2022-03-05,21:00,829.5
2022-03-05,22:00,856.3
2022-03-05,23:00,887.1
2022-03-06,00:00,840.5
2022-03-06,01:00,-999
2022-03-06,02:00,-999
2022-03-06,03:00,-999
2022-03-06,04:00,826.3
2022-03-06,05:00,876.7
2022-03-06,06:00,919.5
2022-03-06,07:00,897.8
2022-03-06,08:00,856.5
2022-03-06,09:00,833.7
2022-03-06,10:00,-999
2022-03-06,11:00,-999
2022-03-06,12:00,827.1
2022-03-06,13:00,-999
2022-03-06,14:00,828.1
2022-03-06,15:00,833.7
2022-03-06,16:00,853.8
2022-03-06,17:00,820.5
2022-03-06,18:00,860.1
2022-03-06,19:00,840.3
2022-03-06,20:00,-999
2022-03-06,21:00,-999
2022-03-06,22:00,-999
2022-03-06,23:00,-999
2022-03-07,00:00,-999
2022-03-07,01:00,-999
2022-03-07,02:00,-999
2022-03-07,03:00,-999
2022-03-07,04:00,-999
2022-03-07,05:00,-999
2022-03-07,06:00,-999
2022-03-07,07:00,-999
2022-03-07,08:00,845.5
2022-03-07,09:00,838.5
2022-03-07,10:00,-999
2022-03-07,11:00,-999
2022-03-07,12:00,-999
2022-03-07,13:00,-999
2022-03-07,14:00,-999
2022-03-07,15:00,-999
2022-03-07,16:00,-999
2022-03-07,17:00,-999
2022-03-07,18:00,903.5
2022-03-07,19:00,921.7
2022-03-07,20:00,919.4
2022-03-07,21:00,964.4
2022-03-07,22:00,957
2022-03-07,23:00,903.4
2022-03-08,00:00,977.2
2022-03-08,01:00,979.9
2022-03-08,02:00,969.6
2022-03-08,03:00,972.4
2022-03-08,04:00,978.3
2022-03-08,05:00,973.5
2022-03-08,06:00,979.1
2022-03-08,07:00,973.2
2022-03-08,08:00,964.7
2022-03-08,09:00,977.1
2022-03-08,10:00,978.7
2022-03-08,11:00,981.2
2022-03-08,12:00,975.7
2022-03-08,13:00,974.2
2022-03-08,14:00,976.6
2022-03-08,15:00,973.2
2022-03-08,16:00,973.3
2022-03-08,17:00,969
2022-03-08,18:00,974.3
2022-03-08,19:00,978
2022-03-08,20:00,961.2
2022-03-08,21:00,972.3
2022-03-08,22:00,966.6
2022-03-08,23:00,966
2022-03-09,00:00,974.4
2022-03-09,01:00,963.6
2022-03-09,02:00,975.1
2022-03-09,03:00,970.1
2022-03-09,04:00,971.3
2022-03-09,05:00,971.2
2022-03-09,06:00,973.7
2022-03-09,07:00,978.9
2022-03-09,08:00,977.4
2022-03-09,09:00,978.6
2022-03-09,10:00,980.6
2022-03-09,11:00,980.8
2022-03-09,12:00,980.3
2022-03-09,13:00,981.2
2022-03-09,14:00,972.7
2022-03-09,15:00,956.8
2022-03-09,16:00,949.3
2022-03-09,17:00,936.2
2022-03-09,18:00,942.6
2022-03-09,19:00,950
2022-03-09,20:00,953.3
2022-03-09,21:00,953.2
2022-03-09,22:00,963.5
2022-03-09,23:00,959.1
2022-03-10,00:00,975
2022-03-10,01:00,962.6
2022-03-10,02:00,965.3
2022-03-10,03:00,967.8
2022-03-10,04:00,941.6
2022-03-10,05:00,957.7
2022-03-10,06:00,963
2022-03-10,07:00,978.5
2022-03-10,08:00,963
2022-03-10,09:00,958.8
2022-03-10,10:00,975.6
2022-03-10,11:00,976.2
2022-03-10,12:00,877.2
2022-03-10,13:00,-999
2022-03-10,14:00,935.7
2022-03-10,15:00,947.4
2022-03-10,16:00,943.5
2022-03-10,17:00,951.7
2022-03-10,18:00,949.3
2022-03-10,19:00,949.3
2022-03-10,20:00,933.2
2022-03-10,21:00,902.2
2022-03-10,22:00,917.5
2022-03-10,23:00,964.6
2022-03-11,00:00,957.7
2022-03-11,01:00,948.8
2022-03-11,02:00,953.9
2022-03-11,03:00,942.2
2022-03-11,04:00,910.6
2022-03-11,05:00,920.8
2022-03-11,06:00,884
2022-03-11,07:00,915.1
2022-03-11,08:00,951.7
2022-03-11,09:00,941.6
2022-03-11,10:00,949.3
2022-03-11,11:00,957.3
2022-03-11,12:00,959.1
2022-03-11,13:00,962.2
2022-03-11,14:00,912.9
2022-03-11,15:00,921.3
2022-03-11,16:00,919.6
2022-03-11,17:00,931.3
2022-03-11,18:00,823
2022-03-11,19:00,880.6
2022-03-11,20:00,902.5
2022-03-11,21:00,885
2022-03-11,22:00,815.8
2022-03-11,23:00,856.1
2022-03-12,00:00,854.5
2022-03-12,01:00,891.6
2022-03-12,02:00,857.6
2022-03-12,03:00,864.6
2022-03-12,04:00,901.2
2022-03-12,05:00,923.1
2022-03-12,06:00,926.9
2022-03-12,07:00,915
2022-03-12,08:00,879.1
2022-03-12,09:00,868.3
2022-03-12,10:00,842.2
2022-03-12,11:00,872.4
2022-03-12,12:00,851.5
2022-03-12,13:00,854.2
2022-03-12,14:00,-999
2022-03-12,15:00,-999
2022-03-12,16:00,-999
2022-03-12,17:00,-999
2022-03-12,18:00,-999
2022-03-12,19:00,-999
2022-03-12,20:00,-999
2022-03-12,21:00,821.6
2022-03-12,22:00,-999
2022-03-12,23:00,889
2022-03-13,00:00,-999
2022-03-13,01:00,-999
2022-03-13,02:00,894.5
2022-03-13,03:00,886.7
2022-03-13,04:00,854.4
2022-03-13,05:00,877.9
2022-03-13,06:00,890.8
2022-03-13,07:00,-999
2022-03-13,08:00,866.3
2022-03-13,09:00,885.4
2022-03-13,10:00,894.6
2022-03-13,11:00,839.3
2022-03-13,12:00,-999
2022-03-13,13:00,-999
2022-03-13,14:00,-999
2022-03-13,15:00,-999
2022-03-13,16:00,-999
2022-03-13,17:00,-999
2022-03-13,18:00,-999
2022-03-13,19:00,-999
2022-03-13,20:00,-999
2022-03-13,21:00,-999
2022-03-13,22:00,901.1
2022-03-13,23:00,909.7
2022-03-14,00:00,917.6
2022-03-14,01:00,895.9
2022-03-14,02:00,831.5
2022-03-14,03:00,921.8
2022-03-14,04:00,925.7
2022-03-14,05:00,864.8
2022-03-14,06:00,925.5
2022-03-14,07:00,875.4
2022-03-14,08:00,871.5
2022-03-14,09:00,886.1
2022-03-14,10:00,871
2022-03-14,11:00,844.3
2022-03-14,12:00,-999
2022-03-14,13:00,-999
2022-03-14,14:00,-999
2022-03-14,15:00,-999
2022-03-14,16:00,-999
2022-03-14,17:00,-999
2022-03-14,18:00,-999
2022-03-14,19:00,823.2
2022-03-14,20:00,864.8
2022-03-14,21:00,-999
2022-03-14,22:00,818.6
2022-03-14,23:00,-999
2022-03-15,00:00,-999
2022-03-15,01:00,825.8
2022-03-15,02:00,-999
2022-03-15,03:00,-999
2022-03-15,04:00,-999
2022-03-15,05:00,-999
2022-03-15,06:00,-999
2022-03-15,07:00,-999
2022-03-15,08:00,-999
2022-03-15,09:00,-999
2022-03-15,10:00,-999
2022-03-15,11:00,-999
2022-03-15,12:00,-999
2022-03-15,13:00,-999
2022-03-15,14:00,-999
2022-03-15,15:00,-999
2022-03-15,16:00,-999
2022-03-15,17:00,-999
2022-03-15,18:00,-999
2022-03-15,19:00,-999
2022-03-15,20:00,-999
2022-03-15,21:00,853.6
2022-03-15,22:00,-999
2022-03-15,23:00,831.5
2022-03-16,00:00,-999
2022-03-16,01:00,-999
2022-03-16,02:00,825.1
2022-03-16,03:00,841.1
2022-03-16,04:00,839
2022-03-16,05:00,-999
2022-03-16,06:00,-999
2022-03-16,07:00,838.5
2022-03-16,08:00,886.7
2022-03-16,09:00,866.1
2022-03-16,10:00,873.4
2022-03-16,11:00,839.5
2022-03-16,12:00,850.5
2022-03-16,13:00,855.3
2022-03-16,14:00,837.7
2022-03-16,15:00,-999
2022-03-16,16:00,-999
2022-03-16,17:00,822.2
2022-03-16,18:00,863.5
2022-03-16,19:00,-999
2022-03-16,20:00,-999
2022-03-16,21:00,817.4
2022-03-16,22:00,-999
2022-03-16,23:00,-999
2022-03-17,00:00,-999
2022-03-17,01:00,-999
2022-03-17,02:00,-999
2022-03-17,03:00,-999
2022-03-17,04:00,-999
2022-03-17,05:00,-999
2022-03-17,06:00,-999
2022-03-17,07:00,-999
2022-03-17,08:00,-999
2022-03-17,09:00,-999
2022-03-17,10:00,-999
2022-03-17,11:00,-999
2022-03-17,12:00,-999
2022-03-17,13:00,-999
2022-03-17,14:00,-999
2022-03-17,15:00,-999
2022-03-17,16:00,-999
2022-03-17,17:00,-999
2022-03-17,18:00,-999
2022-03-17,19:00,-999
2022-03-17,20:00,-999
2022-03-17,21:00,-999
2022-03-17,22:00,-999
2022-03-17,23:00,-999
2022-03-18,00:00,-999
2022-03-18,01:00,-999
2022-03-18,02:00,-999
2022-03-18,03:00,-999
2022-03-18,04:00,-999
2022-03-18,05:00,-999
2022-03-18,06:00,-999
2022-03-18,07:00,-999
2022-03-18,08:00,-999
2022-03-18,09:00,-999
2022-03-18,10:00,-999
2022-03-18,11:00,-999
2022-03-18,12:00,-999
2022-03-18,13:00,-999
2022-03-18,14:00,-999
2022-03-18,15:00,-999
2022-03-18,16:00,-999
2022-03-18,17:00,-999
2022-03-18,18:00,841
2022-03-18,19:00,844.6
2022-03-18,20:00,-999
2022-03-18,21:00,-999
2022-03-18,22:00,961
2022-03-18,23:00,973.5
2022-03-19,00:00,972.1
2022-03-19,01:00,965.2
2022-03-19,02:00,936.5
2022-03-19,03:00,901.6
2022-03-19,04:00,827.6
2022-03-19,05:00,885.2
2022-03-19,06:00,946
2022-03-19,07:00,960
2022-03-19,08:00,967.4
2022-03-19,09:00,968.4
2022-03-19,10:00,967.7
2022-03-19,11:00,971.1
2022-03-19,12:00,964.9
2022-03-19,13:00,941.4
2022-03-19,14:00,904.3
2022-03-19,15:00,865.7
2022-03-19,16:00,940.7
2022-03-19,17:00,-999
2022-03-19,18:00,827.5
2022-03-19,19:00,928.4
2022-03-19,20:00,822.6
2022-03-19,21:00,935.6
2022-03-19,22:00,914.9
2022-03-19,23:00,962.3
2022-03-20,00:00,925.5
2022-03-20,01:00,941.5
2022-03-20,02:00,963.3
2022-03-20,03:00,965.5
2022-03-20,04:00,948.5
2022-03-20,05:00,935.7
2022-03-20,06:00,932.4
2022-03-20,07:00,829.2
2022-03-20,08:00,978.9
2022-03-20,09:00,966.8
2022-03-20,10:00,911.3
2022-03-20,11:00,-999
2022-03-20,12:00,-999
2022-03-20,13:00,-999
2022-03-20,14:00,-999
2022-03-20,15:00,-999
