date,rain
2022-07-01,0
2022-07-02,0
2022-07-03,1.2
2022-07-04,0.2
2022-07-05,0
2022-07-06,0
2022-07-07,0
2022-07-08,20.4
2022-07-09,36.8
2022-07-10,11.4
2022-07-11,2.6
2022-07-12,62.2
2022-07-13,20.4
2022-07-14,29
2022-07-15,0
2022-07-16,0.8
2022-07-17,0
2022-07-18,0
2022-07-19,33.8
2022-07-20,17.8
2022-07-21,31
2022-07-22,19
2022-07-23,0.2
2022-07-24,0.2
2022-07-25,11.2
2022-07-26,18.6
2022-07-27,15.6
2022-07-28,3
2022-07-29,0
2022-07-30,24.4
2022-07-31,22.4
