date,total_case,temp,press,humidity,rain
2020-10-06,13,27.11804543039577,1003.1217248926848,77.11570697855007,8.243214285714286
2020-10-13,9,27.5505373996733,1003.4608622461228,74.27691218373896,2.92952380952381
2020-10-20,11,26.72097516181637,1005.3506119164076,76.41446958179333,8.861632653061225
2020-10-27,15,27.472992575940733,1005.6032987571812,76.47432509510426,4.06530612244898
2020-11-03,8,26.60458406964957,1006.562443106202,81.30904624225914,5.778335949764521
2020-11-10,3,27.056411460135504,1005.2517625649596,79.58705559336134,6.145525902668759
2020-12-29,36,26.442933039897035,1007.4493747759068,84.72441248457012,4.1483974358974365
2021-01-07,1,24.8939618324864,1006.02430360902,90.65269790533834,5.195604395604396
2021-01-14,1,25.50165693172989,1006.7238297837428,85.27243511023399,0.1714285714285714
2021-01-21,2,26.22494916958501,1005.9318734395804,83.02606546074877,1.5309523809523806
2021-01-28,3,26.129602763265925,1007.8468564314136,84.42318456265905,0.980952380952381
2021-02-04,2,26.70133255005399,1006.678398077654,82.20972094855303,0.0071428571428571
2021-02-11,4,26.546067601699587,1006.7934992136168,81.225818019149,0.1095238095238095
2021-02-18,3,26.128870648887062,1006.0639785238998,78.4708989344559,0.1458874458874459
2021-03-03,2,27.19957022114272,1006.2825404596476,83.06391548654145,2.607142857142857
2021-03-10,2,27.277093996577253,1004.6833075239944,80.7937159410025,0.8166666666666668
2021-03-17,3,27.642430193131183,1002.735130989312,81.75812317807252,5.771428571428571
2021-03-31,1,28.174242917930552,1002.1006234151567,83.95348073404234,3.6987012987012986
2021-04-07,1,27.63030050262753,1004.375488076248,82.77615817180182,3.444155844155844
2021-04-14,1,28.600090009894696,1003.9851999867692,81.4832025230585,2.7090909090909085
2021-04-21,2,27.84202715164593,1003.6802542946978,84.39652859978123,11.27878787878788
2021-04-28,2,28.06102596661917,1002.6236228584391,85.55359047187383,2.402597402597403
2021-05-12,3,28.91852812327736,1001.1298808365289,84.21349050528225,4.631168831168831
2021-05-19,3,28.317892485136323,1002.7497689712447,84.8811251963774,3.785281385281386
2021-05-26,2,28.58369502223785,1003.9918167718716,83.66581089886665,10.234686147186148
2021-06-02,4,28.045815788942203,1006.2449798477354,85.35756733037688,9.348809523809525
2021-06-09,2,28.146337147702297,1005.5922857420568,82.69205708092555,3.733333333333333
2021-06-16,5,28.11030727149592,1006.9847579010408,81.75158672860151,12.63061224489796
2021-06-30,2,28.37482297790685,1004.8649397762226,83.06663965298357,8.416326530612245
2021-07-28,3,28.12749947465596,1006.3834399279152,81.69418545302872,2.0877551020408163
2021-08-04,2,28.90741326252985,1006.240468872962,81.37940358198047,8.089795918367347
2021-08-11,2,27.0710796339354,1007.3477298952964,87.45948579536454,16.583673469387755
2021-10-06,1,28.674853726398062,1003.2160923782149,78.56772389833084,0.1472527472527472
2021-10-20,1,27.752198543129133,1007.0256607050032,85.12732107659721,6.69010989010989
2021-11-03,1,27.378387087969003,1004.647974136628,87.28583448874973,11.448351648351649
2021-11-10,2,26.878692919118595,1005.018050078656,88.77157628828787,23.51208791208791
2021-11-24,1,25.826485645415488,1005.9564632365252,92.1487619451593,19.496428571428574
2021-12-01,1,25.90537310752248,1008.8742154414408,87.39786334771406,9.825
2021-12-08,2,26.70687197860841,1007.8314672792844,86.48723766286227,7.6517857142857135
2021-12-15,1,25.99413434805347,1007.227301829072,90.58333669785954,20.68035714285714
2021-12-22,1,27.483662664888392,1008.0824260201464,83.68722629975106,7.944642857142858
2021-12-29,6,24.746636854978128,1006.8562049825664,93.86566991009032,37.78600618131868
2022-01-14,4,26.39944159550515,1008.582452143919,81.78365913538103,0.7517857142857143
2022-01-21,2,27.484550882458727,1006.2811284305028,79.69195612957438,0.0214285714285714
2022-01-28,2,27.635945146115915,1006.4721716734064,79.26664127268918,0.4125
2022-02-04,1,26.5666097152605,1007.073689283724,87.66275004392394,10.375
2022-02-11,1,26.54166494113412,1004.204224981448,88.36358166688242,9.991071428571429
2022-02-18,1,27.7665412121018,1007.0192742326692,84.43883963115616,20.73392857142857
2022-02-25,2,25.988414726010337,1007.6250174994692,89.57973501161962,48.36154761904762
2022-03-03,1,27.124166095949303,1005.7324124583308,86.83384508981041,4.885714285714286
2022-03-10,1,28.276267624252316,1003.5378298695596,83.12672720124381,1.7619047619047616
2022-03-17,2,28.514086547375378,1005.162806536467,84.13087419332237,18.58285714285714
2022-03-31,1,27.42839239026387,1007.6482011788067,86.10509840787459,15.527619047619046
2022-04-07,5,28.87304032914685,1005.6042367140036,81.68285982432124,6.390476190476191
2022-04-14,1,29.51385431368612,1005.091046487826,81.35814944023699,3.686904761904762
2022-04-21,3,29.573841945892596,1004.1800446193496,80.31419780238707,2.085714285714286
2022-04-28,6,28.32083795592872,1003.8074867917588,84.80081544001041,10.475
2022-05-05,3,28.208791197794877,1003.0593331254892,86.56258088976782,11.492142857142856
2022-05-12,5,28.79373522026136,1005.2967409532156,83.08008454615371,9.803809523809525
2022-05-19,2,29.19553646523762,1004.2462000352864,80.12776261292028,1.09578231292517
2022-05-26,4,28.029720447804262,1003.512291238624,81.65507481349164,2.918001046572475
2022-06-02,8,28.4313943163387,1004.5497181375356,82.17549623779101,5.143328100470958
2022-06-09,14,28.324449929826304,1004.934970669371,82.2789731884641,9.216326530612246
2022-06-16,16,27.993685893692824,1004.6134621437948,83.32969789596372,14.077766875981164
2022-06-23,21,28.62278103717848,1003.6173817965524,81.88820965702237,5.930357142857143
2022-06-30,24,28.556955806781996,1003.2041168090642,83.41169685997959,7.047380952380952
2022-07-07,23,27.48209861107981,1003.6231751552864,85.80814913415689,4.260952380952381
2022-07-14,7,28.352405806819128,1004.0593765638002,83.65276608242144,3.476190476190476
2022-07-21,14,28.4029473983014,1004.1839486127112,83.50203358778565,8.11047619047619
2022-07-28,17,27.774857450751103,1004.0142853448044,85.9057834272479,10.52
2022-08-04,16,28.64714086679192,1003.9312439147842,82.24783192849263,5.0902040816326535
2022-08-11,18,28.218144583309684,1004.9382672395384,83.28297900066316,9.291836734693875
2022-08-18,19,28.38142168220191,1004.1049200048504,82.36077992873372,7.06326530612245
2022-08-25,18,28.029032673880977,1004.3257683631556,84.14598247656762,9.708163265306125
2022-09-01,12,28.42797619047619,1005.9869047619048,84.45297619047619,5.497959183673468
2022-09-08,21,28.32398127235084,1007.008603896104,82.78456145303971,10.528707482993198
2022-09-15,30,28.45357142857143,1005.8785714285714,81.81488095238095,7.807619047619048
2022-09-22,18,28.39761904761905,1004.2833333333334,83.79940476190475,6.024761904761904
2022-09-29,25,27.27863330630124,1004.7828821114406,85.79455466117635,14.422857142857143
2022-10-06,25,27.01049355084969,1006.4472135033272,85.9767402646403,9.919319727891155
2022-10-13,38,27.841439292402477,1004.958157750548,83.72142453298464,4.661224489795919
2022-10-20,25,27.312353136119132,1006.6726833106125,86.17272219649013,9.691836734693878
2022-10-27,24,27.020595014743694,1004.955537665731,87.56953488772481,18.044897959183675
2022-11-03,21,26.83309074678011,1006.993711758878,88.28837645220939,28.510714285714283
2022-11-10,29,27.235820863393325,1004.8398441114916,88.198525748576,13.398214285714284
2022-11-17,22,27.46178910169325,1003.7887977647918,84.75964639463655,5.2625
2022-11-24,17,27.54237273998872,1005.3710361657226,84.85854674259913,14.203571428571433
2022-12-01,19,25.712874076982,1004.316246840722,91.7091588768344,23.530357142857145
2022-12-08,20,24.8320578262536,1005.599110615064,93.3425122293818,18.667857142857144
2022-12-15,16,24.745573061581688,1004.6026948951546,92.9698127606306,59.426785714285714
2022-12-22,14,26.074664869641293,1008.5796447571012,83.66049535688828,0.0839285714285714
2022-12-29,4,26.31820400580585,1009.0089439551452,85.28772194275392,3.790625
2023-01-07,23,26.084875556228585,1007.04322551137,89.06242078043485,20.58392857142857
2023-01-14,16,26.725376397185528,1006.8773186976658,83.65630972503773,7.982142857142857
2023-01-21,32,25.527479773392116,1005.8989164197828,89.7795253896312,12.56785714285714
2023-01-28,22,25.03043066478342,1006.3987055273054,90.77110590853763,17.410714285714285
2023-02-04,27,27.19280775173581,1005.5999000990448,84.56761178532996,2.919642857142857
2023-02-11,25,27.246412225890733,1006.7625449486897,81.64731360778255,4.926785714285714
2023-02-18,32,27.210984035081378,1007.3632388932598,81.98528528974111,0.7910714285714285
2023-02-25,35,26.10976949026935,1010.051512136599,86.26454921052292,8.939285714285713
2023-03-03,30,26.86799124565004,1009.350904585235,80.90543132283901,1.6875
2023-03-10,42,27.121153979755103,1007.2122180139816,79.00052777692078,0.2464285714285714
2023-03-17,21,28.91840349465824,1004.7168939390416,80.2973255737988,0.0196428571428571
2023-03-24,44,29.32336038156169,1004.9874780155902,77.93613844311389,0.1553571428571429
2023-03-31,22,28.786552841404564,1004.7132438925084,79.15401350118906,5.596428571428571
2023-04-07,34,30.114216513114645,1005.6819071864684,78.04537448877876,0.0125
2023-04-14,31,30.199958721323743,1003.381466767578,79.07570434513586,0.8464285714285714
2023-04-21,31,29.911941777051613,1003.6422373085873,79.18160412981877,1.5125
2023-04-28,25,28.99635570645657,1003.7733682632128,83.12227500248109,5.551785714285715
2023-05-05,14,30.15299342852571,1003.1157942477646,79.78484244789611,6.6
2023-05-12,24,29.60297320872798,1006.3124250488728,80.39742434999813,5.733928571428572
2023-05-19,22,29.816187106255736,1005.6906152732092,79.75482874436841,3.2142857142857144
2023-05-26,19,29.028028581901623,1004.0521652267444,81.01377255958194,4.708928571428572
2023-06-02,24,28.75038972640783,1004.6009795044616,83.26067111222686,6.421428571428571
2023-06-09,11,28.604070070610568,1004.3176251080848,83.0360316141038,7.9875
2023-06-16,34,28.955967726206776,1005.0803325639374,80.69638500535325,5.371428571428572
2023-06-23,32,28.7012685334166,1004.0707304619,82.42980361115744,8.601785714285715
2023-06-30,17,29.32909561934323,1005.036591876775,80.84632743944061,2.375
2023-07-07,37,28.399272849366504,1005.2374694290228,83.35512110068069,11.625
2023-07-14,48,28.974774366921597,1004.00504931594,80.21835878582179,1.8214285714285716
2023-07-21,34,28.810327570606063,1006.2202468961171,82.97271127585331,2.1303571428571426
2023-07-28,67,28.460454425979044,1006.706688750972,83.77566685757905,5.5875
2023-08-04,42,27.799683918643563,1008.173649729535,85.0741194829095,12.908928571428572
2023-08-11,56,28.260590503301504,1006.9391984329588,83.24868685626568,5.4071428571428575
2023-08-18,56,27.90499134820612,1006.0069567505242,83.80119417008582,11.45
2023-08-25,36,28.313652668410672,1005.7862498306866,82.60027898149688,4.983928571428572
2023-09-01,53,28.2781098532107,1005.6530750390008,84.15691728492024,7.328571428571428
2023-09-08,56,28.117337671427222,1006.811198946693,83.69083011622106,5.0946428571428575
2023-09-15,59,27.96870141484905,1006.6072315041728,84.96961681559173,7.371428571428572
2023-09-22,46,27.506798255128636,1006.231446913046,86.04416135283057,9.37857142857143
2023-09-29,51,28.080660749662343,1007.6427878234828,84.88936939394625,12.098214285714286
2023-10-06,50,28.399735078811425,1008.1267964497516,84.06909140853551,6.58047619047619
2023-10-13,52,27.890346915478272,1007.5520465624955,86.12029430336426,10.935238095238097
2023-10-20,47,27.96141245225628,1008.5944598318008,84.30530593526764,9.746666666666668
2023-10-27,58,27.386492721308876,1007.2720192572258,87.26187070453057,9.175238095238097
2023-11-03,54,28.020390767776867,1007.2161222275092,85.99770780119125,2.1523809523809523
2023-11-10,49,27.12880220681052,1008.5267099573374,89.41747453022549,9.203809523809523
2023-11-17,37,25.22002646467711,1007.7949542103896,94.91896035801147,28.46809523809524
2023-11-24,34,25.31899555169833,1006.9463182922268,94.47570469247452,35.90857142857143
2023-12-01,28,26.86372147761429,1007.435911080974,89.92062939990153,5.500238095238095
2023-12-08,24,26.813489776754164,1007.1870551671768,89.48288522058196,32.00238095238095
2023-12-15,18,27.11665425081679,1008.1511538606592,88.796577013387,6.510595238095239
2023-12-22,11,25.60450235926955,1010.2825444719762,94.2289683140062,59.65523809523809
2023-12-29,22,26.36180602139557,1008.5254273154028,86.68732602501416,6.125446428571429
