date,rain
2022-06-01,9
2022-06-02,5
2022-06-03,0
2022-06-04,0.6
2022-06-05,0
2022-06-06,1
2022-06-07,34.8
2022-06-08,0
2022-06-09,0
2022-06-10,0.6
2022-06-11,0.6
2022-06-12,0
2022-06-13,0
2022-06-14,0
2022-06-15,1.2
2022-06-16,0
2022-06-17,0
2022-06-18,0
2022-06-19,0
2022-06-20,0
2022-06-21,0
2022-06-22,11.2
2022-06-23,16.8
2022-06-24,1
2022-06-25,0
2022-06-26,15
2022-06-27,0
2022-06-28,26.8
2022-06-29,0
2022-06-30,2
