date,rain
2022-08-01,16.8
2022-08-02,2
2022-08-03,1.8
2022-08-04,2.6
2022-08-05,0.6
2022-08-06,3.2
2022-08-07,31.8
2022-08-08,2.6
2022-08-09,14.4
2022-08-10,9.2
2022-08-11,0.2
2022-08-12,7.6
2022-08-13,0
2022-08-14,8.2
2022-08-15,8.6
2022-08-16,0
2022-08-17,40.6
2022-08-18,0.2
2022-08-19,37.6
2022-08-20,19.2
2022-08-21,2.6
2022-08-22,9.6
2022-08-23,2.2
2022-08-24,1.2
2022-08-25,2
2022-08-26,13.6
2022-08-27,0.2
2022-08-28,0
2022-08-29,0.8
2022-08-30,0.2
2022-08-31,0.2
