date,rain
2022-08-01,0.6
2022-08-02,1.2
2022-08-03,0.2
2022-08-04,16.8
2022-08-05,0.2
2022-08-06,0.2
2022-08-07,20
2022-08-08,10.2
2022-08-09,0.6
2022-08-10,0
2022-08-11,1.4
2022-08-12,4.4
2022-08-13,7
2022-08-14,0
2022-08-15,1.2
2022-08-16,6.2
2022-08-17,3.2
2022-08-18,0
2022-08-19,0
2022-08-20,0
2022-08-21,0
2022-08-22,2
2022-08-23,0
2022-08-24,1.6
2022-08-25,8.4
2022-08-26,8.2
2022-08-27,12.6
2022-08-28,0
2022-08-29,0
2022-08-30,0
2022-08-31,1
