date,time,press
2022-02-01,00:00,985.9
2022-02-01,01:00,968.6
2022-02-01,02:00,988.4
2022-02-01,03:00,980.2
2022-02-01,04:00,982.7
2022-02-01,05:00,984.9
2022-02-01,06:00,985.1
2022-02-01,07:00,872.4
2022-02-01,08:00,969.1
2022-02-01,09:00,970.8
2022-02-01,10:00,968.7
2022-02-01,11:00,880.4
2022-02-01,12:00,960.4
2022-02-01,13:00,955.3
2022-02-01,14:00,942.5
2022-02-01,15:00,955.5
2022-02-01,16:00,919
2022-02-01,17:00,951.6
2022-02-01,18:00,880
2022-02-01,19:00,952.1
2022-02-01,20:00,949.5
2022-02-01,21:00,892.2
2022-02-01,22:00,959.2
2022-02-01,23:00,973.7
2022-02-02,00:00,974.4
2022-02-02,01:00,-999
2022-02-02,02:00,-999
2022-02-02,03:00,-999
2022-02-02,04:00,-999
2022-02-02,05:00,-999
2022-02-02,06:00,-999
2022-02-02,07:00,-999
2022-02-02,08:00,-999
2022-02-02,09:00,991.2
2022-02-02,10:00,-999
2022-02-02,11:00,980.2
2022-02-02,12:00,952.3
2022-02-02,13:00,916.6
2022-02-02,14:00,880.7
2022-02-02,15:00,934.4
2022-02-02,16:00,938.2
2022-02-02,17:00,933.2
2022-02-02,18:00,948.4
2022-02-02,19:00,980.9
2022-02-02,20:00,979
2022-02-02,21:00,980.2
2022-02-02,22:00,979.6
2022-02-02,23:00,943.8
2022-02-03,00:00,983.3
2022-02-03,01:00,979.8
2022-02-03,02:00,985.6
2022-02-03,03:00,985.3
2022-02-03,04:00,989.6
2022-02-03,05:00,984.1
2022-02-03,06:00,966.6
2022-02-03,07:00,976.8
2022-02-03,08:00,966.3
2022-02-03,09:00,876.5
2022-02-03,10:00,999.9
2022-02-03,11:00,995.2
2022-02-03,12:00,974.4
2022-02-03,13:00,915.1
2022-02-03,14:00,885.9
2022-02-03,15:00,883.9
2022-02-03,16:00,950.4
2022-02-03,17:00,934.9
2022-02-03,18:00,930.6
2022-02-03,19:00,961.8
2022-02-03,20:00,983.6
2022-02-03,21:00,982.4
2022-02-03,22:00,998.5
2022-02-03,23:00,997.5
2022-02-04,00:00,994.2
2022-02-04,01:00,991.3
2022-02-04,02:00,989.2
2022-02-04,03:00,996.8
2022-02-04,04:00,998.8
2022-02-04,05:00,996.7
2022-02-04,06:00,998.9
2022-02-04,07:00,1000.5
2022-02-04,08:00,1003.2
2022-02-04,09:00,994
2022-02-04,10:00,996
2022-02-04,11:00,956.5
2022-02-04,12:00,-999
2022-02-04,13:00,922.4
2022-02-04,14:00,921.7
2022-02-04,15:00,989.6
2022-02-04,16:00,978.7
2022-02-04,17:00,878.8
2022-02-04,18:00,878.8
2022-02-04,19:00,877.5
2022-02-04,20:00,936.5
2022-02-04,21:00,920.9
2022-02-04,22:00,934.8
2022-02-04,23:00,860.9
2022-02-05,00:00,940.3
2022-02-05,01:00,934.3
2022-02-05,02:00,925.9
2022-02-05,03:00,927
2022-02-05,04:00,943
2022-02-05,05:00,914.8
2022-02-05,06:00,927.6
2022-02-05,07:00,930.1
2022-02-05,08:00,922.8
2022-02-05,09:00,-999
2022-02-05,10:00,936.1
2022-02-05,11:00,919.2
2022-02-05,12:00,926.6
2022-02-05,13:00,897.6
2022-02-05,14:00,912.2
2022-02-05,15:00,930.6
2022-02-05,16:00,880.5
2022-02-05,17:00,880
2022-02-05,18:00,878.5
2022-02-05,19:00,938
2022-02-05,20:00,931.1
2022-02-05,21:00,923.2
2022-02-05,22:00,926.7
2022-02-05,23:00,913.9
2022-02-06,00:00,919
2022-02-06,01:00,872.2
2022-02-06,02:00,919.6
2022-02-06,03:00,924.3
2022-02-06,04:00,923
2022-02-06,05:00,919
2022-02-06,06:00,924.6
2022-02-06,07:00,927.4
2022-02-06,08:00,871.6
2022-02-06,09:00,873.5
2022-02-06,10:00,921.7
2022-02-06,11:00,926.8
2022-02-06,12:00,882.4
2022-02-06,13:00,883.6
2022-02-06,14:00,884.8
2022-02-06,15:00,881.1
2022-02-06,16:00,881.3
2022-02-06,17:00,880.7
2022-02-06,18:00,879.6
2022-02-06,19:00,937.3
2022-02-06,20:00,948.1
2022-02-06,21:00,940
2022-02-06,22:00,958.1
