date,time,press
2023-10-01,00:00,847.7
2023-10-01,01:00,844.1
2023-10-01,02:00,843.6
2023-10-01,03:00,842.4
2023-10-01,04:00,841.7
2023-10-01,05:00,842.1
2023-10-01,06:00,842.9
2023-10-01,07:00,842.6
2023-10-01,08:00,830
2023-10-01,09:00,812.5
2023-10-01,10:00,803.6
2023-10-01,11:00,801.1
2023-10-01,12:00,804
2023-10-01,13:00,804.8
2023-10-01,14:00,809.9
2023-10-01,15:00,805.2
2023-10-01,16:00,800.4
2023-10-01,17:00,804
2023-10-01,18:00,809.2
2023-10-01,19:00,818.4
2023-10-01,20:00,823.4
2023-10-01,21:00,825.1
2023-10-01,22:00,828.1
2023-10-01,23:00,832.9
2023-10-02,00:00,850.2
2023-10-02,01:00,855.2
2023-10-02,02:00,854
2023-10-02,03:00,851.1
2023-10-02,04:00,850.6
2023-10-02,05:00,850
2023-10-02,06:00,847.6
2023-10-02,07:00,844.3
2023-10-02,08:00,840.2
2023-10-02,09:00,826.9
2023-10-02,10:00,824
2023-10-02,11:00,816
2023-10-02,12:00,807.2
2023-10-02,13:00,-
2023-10-02,14:00,-
2023-10-02,15:00,801.8
2023-10-02,16:00,-
2023-10-02,17:00,809.8
2023-10-02,18:00,818.1
2023-10-02,19:00,825.6
2023-10-02,20:00,827.6
2023-10-02,21:00,830.2
2023-10-02,22:00,828.3
2023-10-02,23:00,828.4
2023-10-03,00:00,829.5
2023-10-03,01:00,831.4
2023-10-03,02:00,834.7
2023-10-03,03:00,838
2023-10-03,04:00,840.3
2023-10-03,05:00,839.8
2023-10-03,06:00,841.6
2023-10-03,07:00,840.7
2023-10-03,08:00,827.1
2023-10-03,09:00,810.9
2023-10-03,10:00,805
2023-10-03,11:00,-
2023-10-03,12:00,-
2023-10-03,13:00,-
2023-10-03,14:00,-
2023-10-03,15:00,815.4
2023-10-03,16:00,850.1
2023-10-03,17:00,852.6
2023-10-03,18:00,853.6
2023-10-03,19:00,853.2
2023-10-03,20:00,848.1
2023-10-03,21:00,843.3
2023-10-03,22:00,843
2023-10-03,23:00,854.1
2023-10-04,00:00,851.1
2023-10-04,01:00,852.5
2023-10-04,02:00,849.6
2023-10-04,03:00,846.3
2023-10-04,04:00,851.9
2023-10-04,05:00,851.1
2023-10-04,06:00,848.1
2023-10-04,07:00,845.1
2023-10-04,08:00,842.6
2023-10-04,09:00,831.2
2023-10-04,10:00,836.8
2023-10-04,11:00,845.8
2023-10-04,12:00,846.6
2023-10-04,13:00,837.9
2023-10-04,14:00,825
2023-10-04,15:00,818.5
2023-10-04,16:00,816.5
2023-10-04,17:00,812.6
2023-10-04,18:00,825.7
2023-10-04,19:00,832.7
2023-10-04,20:00,834.1
2023-10-04,21:00,834.5
2023-10-04,22:00,834.8
2023-10-04,23:00,836.4
2023-10-05,00:00,838.4
2023-10-05,01:00,841.8
2023-10-05,02:00,842.1
2023-10-05,03:00,845
2023-10-05,04:00,848.3
2023-10-05,05:00,851.4
2023-10-05,06:00,847.1
2023-10-05,07:00,843.9
2023-10-05,08:00,834.9
2023-10-05,09:00,828.5
2023-10-05,10:00,807.7
2023-10-05,11:00,809
2023-10-05,12:00,805.5
2023-10-05,13:00,806.4
2023-10-05,14:00,809.1
2023-10-05,15:00,809.7
2023-10-05,16:00,808.7
2023-10-05,17:00,819.1
2023-10-05,18:00,825.4
2023-10-05,19:00,829.3
2023-10-05,20:00,829.9
2023-10-05,21:00,831.1
2023-10-05,22:00,832.8
2023-10-05,23:00,836.1
2023-10-06,00:00,837.6
2023-10-06,01:00,838.4
2023-10-06,02:00,840.1
2023-10-06,03:00,841.3
2023-10-06,04:00,840.8
2023-10-06,05:00,842.2
2023-10-06,06:00,843
2023-10-06,07:00,851
2023-10-06,08:00,843.8
2023-10-06,09:00,837.1
2023-10-06,10:00,833.5
2023-10-06,11:00,832.3
2023-10-06,12:00,816.9
2023-10-06,13:00,817.4
2023-10-06,14:00,813.4
2023-10-06,15:00,815
2023-10-06,16:00,825.2
2023-10-06,17:00,827.8
2023-10-06,18:00,830.1
2023-10-06,19:00,832.2
2023-10-06,20:00,833.9
2023-10-06,21:00,834
2023-10-06,22:00,834
2023-10-06,23:00,834.6
2023-10-07,00:00,846.5
2023-10-07,01:00,853.5
2023-10-07,02:00,854.1
2023-10-07,03:00,852.8
2023-10-07,04:00,850.6
2023-10-07,05:00,846.9
2023-10-07,06:00,843
2023-10-07,07:00,838.6
2023-10-07,08:00,836.1
2023-10-07,09:00,827.3
2023-10-07,10:00,821.6
2023-10-07,11:00,812.4
2023-10-07,12:00,804.9
2023-10-07,13:00,846.9
2023-10-07,14:00,839.6
2023-10-07,15:00,830.6
2023-10-07,16:00,808.5
2023-10-07,17:00,824.3
2023-10-07,18:00,832.5
2023-10-07,19:00,835.3
2023-10-07,20:00,837.5
2023-10-07,21:00,836.5
2023-10-07,22:00,835.1
2023-10-07,23:00,850.1
2023-10-08,00:00,853.4
2023-10-08,01:00,853.1
2023-10-08,02:00,851.4
2023-10-08,03:00,849.1
2023-10-08,04:00,849.3
2023-10-08,05:00,848.6
2023-10-08,06:00,845.9
2023-10-08,07:00,839.9
2023-10-08,08:00,833.4
2023-10-08,09:00,817
2023-10-08,10:00,810.4
2023-10-08,11:00,809.4
2023-10-08,12:00,811.6
2023-10-08,13:00,821.5
2023-10-08,14:00,841
2023-10-08,15:00,831.1
2023-10-08,16:00,822.5
2023-10-08,17:00,817.8
2023-10-08,18:00,823.7
2023-10-08,19:00,830.7
2023-10-08,20:00,831.7
2023-10-08,21:00,843.6
2023-10-08,22:00,849.9
2023-10-08,23:00,844.5
2023-10-09,00:00,846.6
2023-10-09,01:00,845
2023-10-09,02:00,842.1
2023-10-09,03:00,841.4
2023-10-09,04:00,837.2
2023-10-09,05:00,837.1
2023-10-09,06:00,835.9
2023-10-09,07:00,835.7
2023-10-09,08:00,833.9
2023-10-09,09:00,835.3
2023-10-09,10:00,824.6
2023-10-09,11:00,815.2
2023-10-09,12:00,808.3
2023-10-09,13:00,-
2023-10-09,14:00,-
2023-10-09,15:00,-
2023-10-09,16:00,801.3
2023-10-09,17:00,810.2
2023-10-09,18:00,826.3
2023-10-09,19:00,831.8
2023-10-09,20:00,834.2
2023-10-09,21:00,833.1
2023-10-09,22:00,833
2023-10-09,23:00,834.9
2023-10-10,00:00,841.3
2023-10-10,01:00,847.9
2023-10-10,02:00,853.7
2023-10-10,03:00,852.4
2023-10-10,04:00,850.4
2023-10-10,05:00,845.5
2023-10-10,06:00,847
2023-10-10,07:00,844.7
2023-10-10,08:00,845.9
2023-10-10,09:00,842.7
2023-10-10,10:00,837.2
2023-10-10,11:00,827.8
2023-10-10,12:00,817.5
2023-10-10,13:00,817.3
2023-10-10,14:00,813.6
2023-10-10,15:00,802.3
2023-10-10,16:00,800.4
2023-10-10,17:00,816.3
2023-10-10,18:00,825.1
2023-10-10,19:00,847.2
2023-10-10,20:00,855
2023-10-10,21:00,849.9
2023-10-10,22:00,843.3
2023-10-10,23:00,840.3
2023-10-11,00:00,837.5
2023-10-11,01:00,841.4
2023-10-11,02:00,834.7
2023-10-11,03:00,833.1
2023-10-11,04:00,833.7
2023-10-11,05:00,831.9
2023-10-11,06:00,843.1
2023-10-11,07:00,840.6
2023-10-11,08:00,839.2
2023-10-11,09:00,834.4
2023-10-11,10:00,831.1
2023-10-11,11:00,824.9
2023-10-11,12:00,826.1
2023-10-11,13:00,821.4
2023-10-11,14:00,813.7
2023-10-11,15:00,809.3
2023-10-11,16:00,809.2
2023-10-11,17:00,809.8
2023-10-11,18:00,820.9
2023-10-11,19:00,826.7
2023-10-11,20:00,829.5
2023-10-11,21:00,829.5
2023-10-11,22:00,832.3
2023-10-11,23:00,833.6
2023-10-12,00:00,835.3
2023-10-12,01:00,836.9
2023-10-12,02:00,836
2023-10-12,03:00,834.4
2023-10-12,04:00,843.9
2023-10-12,05:00,843.6
2023-10-12,06:00,844.1
2023-10-12,07:00,841.3
2023-10-12,08:00,846.7
2023-10-12,09:00,837.5
2023-10-12,10:00,818
2023-10-12,11:00,811.1
2023-10-12,12:00,807.3
2023-10-12,13:00,809.6
2023-10-12,14:00,805.1
2023-10-12,15:00,809.2
2023-10-12,16:00,804.3
2023-10-12,17:00,806.2
2023-10-12,18:00,817.2
2023-10-12,19:00,822.8
2023-10-12,20:00,825.9
2023-10-12,21:00,830.4
2023-10-12,22:00,832.8
2023-10-12,23:00,833.7
2023-10-13,00:00,834.7
2023-10-13,01:00,834.4
2023-10-13,02:00,835.8
2023-10-13,03:00,839.8
2023-10-13,04:00,838
2023-10-13,05:00,838.2
2023-10-13,06:00,841
2023-10-13,07:00,827.5
2023-10-13,08:00,809.5
2023-10-13,09:00,-
2023-10-13,10:00,-
